Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
1502;PL-2020-088619;krytyczny;10.02.2020;12.02.2020;standardowy;ma³e pude³ko;ma³a firma;Agata Caban;K02319;po³udniowy;œl¹skie;Kochanowice;42-713;Artyku³y biurowe;Magazynowanie;Tennsco Double-Tier Lockers;540,048;3;0,2;-47,2542
1503;PL-2020-090062;krytyczny;18.11.2020;19.11.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Kazimierz Ho³ub;K00510;po³udniowo-zachodni;dolnoœl¹skie;Bystrzyca K³odzka;57-500;Technologia;Telefony;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4;33,52;2;0,2;3,352
1504;PL-2020-090062;niski;18.11.2020;20.11.2020;standardowy;du¿e pude³ko;osoba fizyczna;Marian Micha³owski;K00510;po³udniowo-zachodni;dolnoœl¹skie;Bystrzyca K³odzka;57-500;Meble;Umeblowanie;DAX Value U-Channel Document Frames, Easel Back;9,94;2;0;3,0814
1509;PL-2020-086216;œredni;11.10.2020;12.10.2020;standardowy;ma³e pude³ko;biuro;Roman Ksel;K01628;centralny;³ódzkie;Wolbórz;97-320;Artyku³y biurowe;Segregatory;Ibico Covers for Plastic or Wire Binding Elements;34,5;3;0;15,525
1512;PL-2020-087391;niski;01.12.2020;01.12.2020;standardowy;ma³e pude³ko;korporacja;Jerzy Kraœniañski;K00295;po³udniowo-zachodni;opolskie;Skarbimierz;49-300;Artyku³y biurowe;Sztuka;4009 Highlighters by Sanford;35,82;9;0;11,8206
1513;PL-2020-087391;krytyczny;01.12.2020;03.12.2020;standardowy;ma³e pude³ko;korporacja;Teresa Skibiñska;K00297;wschodni;lubelskie;Borzechów;24-224;Artyku³y biurowe;Magazynowanie;Safco Steel Mobile File Cart;200,064;3;0,2;12,504
1515;PL-2020-088827;wysoki;25.05.2020;27.05.2020;standardowy;worek;osoba fizyczna;Wioletta Cieœlicka;K03257;wschodni;podlaskie;Lipsk;16-315;Artyku³y biurowe;Segregatory;Ibico Plastic and Wire Spiral Binding Combs;6,744;4;0,8;-11,4648
1516;PL-2020-088827;niski;25.05.2020;29.05.2020;standardowy;ma³e pude³ko;osoba fizyczna;Dariusz Lebiedowicz;K03257;wschodni;podlaskie;Lipsk;16-315;Meble;Krzes³a;Leather Task Chair, Black;63,686;1;0,3;-9,098
1518;PL-2020-090081;œredni;14.12.2020;15.12.2020;standardowy;ma³e pude³ko;biuro;Agnieszka Chodyniecka;K02129;pó³nocno-zachodni;lubuskie;Œwiebodzin;66-200;Artyku³y biurowe;Segregatory;Ibico Laser Imprintable Binding System Covers;83,84;2;0,2;27,248
1523;PL-2020-088106;krytyczny;12.01.2020;13.01.2020;standardowy;ma³e pude³ko;biuro;S³awomir £yjak;K01130;pó³nocny;kujawsko-pomorskie;Golub-Dobrzyñ;87-400;Artyku³y biurowe;Papier;Xerox 1970;19,92;5;0,2;6,723
1524;PL-2020-088106;krytyczny;12.01.2020;14.01.2020;standardowy;opakowanie;biuro;Piotr Radyk;K01131;po³udniowy;œl¹skie;Zabrze;41-806;Artyku³y biurowe;Papier;Xerox 1960;198,272;8;0,2;61,96
1530;PL-2020-086877;nieokreœlony;23.07.2020;23.07.2020;standardowy;ma³e pude³ko;korporacja;Kamila Ratajczyk;K02011;centralny;mazowieckie;Stanis³awów;96-314;Artyku³y biurowe;Papier;Loose Memo Sheets;7,3;2;0;3,431
1549;PL-2020-087636;niski;27.06.2020;29.06.2020;standardowy;ma³e pude³ko;osoba fizyczna;Tadeusz Wudarska;K02884;pó³nocny;warmiñsko-mazurskie;Kalinowo;11-500;Artyku³y biurowe;Magazynowanie;Tenex Personal Self-Stacking Standard File Box, Black/Gray;27,056;2;0,2;2,3674
1552;PL-2020-090117;niski;12.08.2020;14.08.2020;standardowy;opakowanie;korporacja;Mateusz Kowalewska;K01278;po³udniowo-zachodni;opolskie;G³ogówek;48-250;Artyku³y biurowe;Papier;Xerox 1934;111,96;2;0;54,8604
1553;PL-2020-090117;niski;12.08.2020;13.08.2020;standardowy;opakowanie;korporacja;Piotr Wilk;K01278;po³udniowo-zachodni;opolskie;G³ogówek;48-250;Artyku³y biurowe;Etykiety;Avery 481;21,56;7;0;10,3488
1566;PL-2020-090128;œredni;25.10.2020;01.11.2020;standardowy;opakowanie;ma³a firma;Danuta Szkoda;K01660;centralny;³ódzkie;£owicz;99-400;Technologia;Telefony;Wireless Extenders zBoost YX545 SOHO Signal Booster;453,576;3;0,2;39,6879
1567;PL-2020-090135;wysoki;18.11.2020;19.11.2020;kolejowy;wielkie pud³o;korporacja;Józef Majka;K01088;po³udniowo-zachodni;dolnoœl¹skie;Zgorzelec;59-900;Technologia;Akcesoria;Kingston Digital DataTraveler 16GB USB 2.0;21,48;3;0,2;-0,2685
1568;PL-2020-089699;niski;16.05.2020;17.05.2020;kolejowy;paleta;osoba fizyczna;Anna Jakubik;K01849;wschodni;podkarpackie;Haczów;36-213;Artyku³y biurowe;Segregatory;GBC Imprintable Covers;8,784;4;0,8;-13,6152
1569;PL-2020-089699;wysoki;16.05.2020;18.05.2020;standardowy;opakowanie;osoba fizyczna;Marek Augustyniak;K01849;wschodni;podkarpackie;Haczów;36-213;Artyku³y biurowe;Papier;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;122,97;3;0;60,2553
1575;PL-2020-089859;nieokreœlony;01.10.2020;02.10.2020;standardowy;ma³e pude³ko;korporacja;Pawe³ Kowalczuk;K01781;po³udniowo-zachodni;opolskie;Zêbowice;46-048;Technologia;Telefony;ARKON Windshield Dashboard Air Vent Car Mount Holder;40,68;3;0,2;-9,153
1576;PL-2020-089859;niski;01.10.2020;03.10.2020;standardowy;ma³e pude³ko;korporacja;Jan Golas;K01781;po³udniowo-zachodni;opolskie;Zêbowice;46-048;Meble;Krzes³a;Lifetime Advantage Folding Chairs, 4/Carton;763,28;5;0,3;-21,808
1581;PL-2020-088032;nieokreœlony;26.02.2020;03.03.2020;standardowy;ma³e pude³ko;biuro;El¿bieta Dadan;K02211;pó³nocny;pomorskie;Czarne;77-300;Meble;Sto³y;KI Conference Tables;382,806;9;0,4;-153,1224
1584;PL-2020-090175;œredni;06.02.2020;08.02.2020;kolejowy;wielkie pud³o;korporacja;Pawe³ Dubicki;K02634;pó³nocno-zachodni;wielkopolskie;Kalisz;62-800;Meble;Umeblowanie;Artistic Insta-Plaque;47,04;3;0;18,3456
1585;PL-2020-087429;wysoki;27.09.2020;29.09.2020;standardowy;ma³e pude³ko;osoba fizyczna;Joanna WoŸniak;K01557;centralny;mazowieckie;D¹brówka;26-800;Meble;Umeblowanie;Longer-Life Soft White Bulbs;6,16;2;0;2,9568
1586;PL-2020-087429;œredni;27.09.2020;28.09.2020;kolejowy;wielkie pud³o;osoba fizyczna;Ryszard Szyszlak;K01557;centralny;mazowieckie;D¹brówka;26-800;Technologia;Telefony;Panasonic KX-TG9471B;979,95;5;0;274,386
1602;PL-2020-090219;niski;19.03.2020;21.03.2020;standardowy;ma³e pude³ko;korporacja;Andrzej Gawêcki;K02926;pó³nocny;warmiñsko-mazurskie;Stawiguda;11-034;Meble;Umeblowanie;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";211,96;2;0;42,392
1603;PL-2020-087476;niski;07.07.2020;08.07.2020;standardowy;ma³e pude³ko;biuro;Micha³ Orliñski;K03374;pó³nocny;kujawsko-pomorskie;Lubicz;87-162;Artyku³y biurowe;Sztuka;Prang Drawing Pencil Set;6,672;3;0,2;1,668
1604;PL-2020-087476;niski;07.07.2020;09.07.2020;standardowy;ma³e pude³ko;biuro;Jan Maœnik;K03375;pó³nocno-zachodni;lubuskie;Siedlisko;67-100;Artyku³y biurowe;Sztuka;BOSTON Ranger #55 Pencil Sharpener, Black;155,94;6;0;45,2226
1605;PL-2020-090232;œredni;25.08.2020;26.08.2020;ekspresowy;worek;korporacja;Anna S³ugocka;K01568;wschodni;lubelskie;K³oczew;08-550;Technologia;Telefony;PowerGen Dual USB Car Charger;39,96;5;0,2;12,987
1607;PL-2020-086656;œredni;26.08.2020;26.08.2020;standardowy;ma³e pude³ko;ma³a firma;Jaros³aw Szczepaniuk;K02380;wschodni;lubelskie;Œwidnik;21-040;Artyku³y biurowe;Sztuka;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;73,2;5;0;21,228
1614;PL-2020-086400;nieokreœlony;28.10.2020;30.10.2020;standardowy;ma³e pude³ko;biuro;Andrzej Krzy¿anowski;K01461;pó³nocno-zachodni;zachodniopomorskie;Trzebiatów;72-320;Artyku³y biurowe;Magazynowanie;Letter Size Cart;1000,02;7;0;290,0058
1615;PL-2020-086400;krytyczny;28.10.2020;29.10.2020;kolejowy;wielkie pud³o;biuro;Marek Ptak;K01461;pó³nocno-zachodni;zachodniopomorskie;Trzebiatów;72-320;Technologia;Akcesoria;V7 USB Numeric Keypad;83,976;3;0,2;-13,6461
1619;PL-2020-089923;nieokreœlony;08.02.2020;08.02.2020;kolejowy;paleta;ma³a firma;Kamila Rzepka;K00080;pó³nocno-zachodni;zachodniopomorskie;Tychowo;78-220;Artyku³y biurowe;Magazynowanie;Acco Perma 2700 Stacking Storage Drawers;59,48;2;0;8,922
1623;PL-2020-090256;niski;29.03.2020;29.03.2020;standardowy;du¿e pude³ko;korporacja;Agnieszka Mazierski;K02843;centralny;mazowieckie;Ma³a Wieœ;05-622;Artyku³y biurowe;Segregatory;GBC White Gloss Covers, Plain Front;23,168;2;0,2;7,8192
1633;PL-2020-090259;œredni;16.05.2020;18.05.2020;standardowy;worek;biuro;Iwona Terefenko;K00756;pó³nocny;kujawsko-pomorskie;Kcynia;89-240;Artyku³y biurowe;Papier;Xerox 222;10,368;2;0,2;3,6288
1634;PL-2020-090259;nieokreœlony;16.05.2020;18.05.2020;standardowy;ma³e pude³ko;biuro;Marek Wawrzysz;K00756;pó³nocny;kujawsko-pomorskie;Kcynia;89-240;Artyku³y biurowe;Magazynowanie;Hanging Personal Folder File;25,12;2;0,2;1,57
1643;PL-2020-088594;nieokreœlony;09.09.2020;11.09.2020;standardowy;ma³e pude³ko;korporacja;Artur Robak;K03354;pó³nocny;warmiñsko-mazurskie;Pieniê¿no;14-520;Artyku³y biurowe;£¹czniki;Staples;12,624;2;0,2;3,945
1644;PL-2020-088594;krytyczny;09.09.2020;10.09.2020;standardowy;ma³e pude³ko;korporacja;Lucyna Wodecki;K03356;pó³nocny;pomorskie;Linia;84-223;Artyku³y biurowe;Magazynowanie;Deluxe Rollaway Locking File with Drawer;1247,64;3;0;349,3392
1648;PL-2020-086817;niski;12.12.2020;19.12.2020;kolejowy;paleta;biuro;Julia Gradziñski;K01526;pó³nocny;pomorskie;Starogard Gdañski;83-200;Artyku³y biurowe;£¹czniki;Brites Rubber Bands, 1 1/2 oz. Box;3,168;2;0,2;-0,7128
1649;PL-2020-086817;nieokreœlony;12.12.2020;14.12.2020;kolejowy;wielkie pud³o;biuro;Roman ¯uchowska;K01526;pó³nocny;pomorskie;Starogard Gdañski;83-200;Artyku³y biurowe;Segregatory;Catalog Binders with Expanding Posts;121,104;6;0,7;-100,92
1660;PL-2020-088892;wysoki;23.05.2020;24.05.2020;standardowy;ma³e pude³ko;korporacja;Bernadetta Niechajczyk;K00679;wschodni;podlaskie;Juchnowiec Koœcielny;16-001;Artyku³y biurowe;Segregatory;GBC Velobind Prepunched Cover Sets, Regency Series;88,752;3;0,2;27,735
1661;PL-2020-088892;œredni;23.05.2020;23.05.2020;standardowy;ma³e pude³ko;korporacja;Urszula Jesionowski;K00679;wschodni;podlaskie;Juchnowiec Koœcielny;16-001;Artyku³y biurowe;Segregatory;Cardinal Slant-D Ring Binders;13,904;2;0,2;5,214
1662;PL-2020-088892;nieokreœlony;23.05.2020;24.05.2020;standardowy;ma³e pude³ko;korporacja;Wies³aw Mamiñski;K00679;wschodni;podlaskie;Juchnowiec Koœcielny;16-001;Technologia;Telefony;Polycom SoundPoint IP 450 VoIP phone;677,58;5;0,4;-158,102
1670;PL-2020-086230;œredni;01.11.2020;01.11.2020;standardowy;worek;ma³a firma;Joanna Jasiñska;K02803;wschodni;podlaskie;Milejczyce;17-330;Meble;Sto³y;Bush Advantage Collection Racetrack Conference Table;1018,104;4;0,4;-373,3048
1671;PL-2020-086230;œredni;01.11.2020;01.11.2020;standardowy;worek;ma³a firma;Maria Podsadna;K02803;wschodni;podlaskie;Milejczyce;17-330;Technologia;Telefony;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;16,68;3;0,2;5,2125
1672;PL-2020-086230;niski;01.11.2020;03.11.2020;standardowy;ma³e pude³ko;ma³a firma;Agnieszka Zielony;K02809;wschodni;lubelskie;Hanna;22-220;Technologia;Akcesoria;Logitech ClearChat Comfort/USB Headset H390;58,58;2;0;19,3314
1673;PL-2020-086230;krytyczny;01.11.2020;02.11.2020;standardowy;ma³e pude³ko;ma³a firma;Joanna Seredyñski;K02810;wschodni;podkarpackie;Baligród;38-606;Technologia;Telefony;netTALK DUO VoIP Telephone Service;167,968;4;0,2;62,988
1698;PL-2020-087918;nieokreœlony;26.11.2020;27.11.2020;standardowy;worek;ma³a firma;Mieczys³aw Pawlak;K02544;pó³nocno-zachodni;lubuskie;Sulechów;66-100;Artyku³y biurowe;Urz¹dzenia;Belkin F9G930V10-GRY 9 Outlet Surge;106,96;2;0;31,0184
1699;PL-2020-087918;niski;26.11.2020;28.11.2020;standardowy;ma³e pude³ko;ma³a firma;Zdzis³aw Stasiak;K02545;wschodni;podlaskie;Narew;17-210;Artyku³y biurowe;Etykiety;Avery 497;21,56;7;0;10,3488
1701;PL-2020-089681;œredni;05.03.2020;09.03.2020;standardowy;ma³e pude³ko;biuro;Halina Chlewicki;K01602;po³udniowo-zachodni;opolskie;£ubniany;46-024;Artyku³y biurowe;Segregatory;GBC Plastic Binding Combs;11,808;2;0,2;4,2804
1702;PL-2020-089681;wysoki;05.03.2020;07.03.2020;kolejowy;wielkie pud³o;biuro;Rados³aw Starkowski;K01602;po³udniowo-zachodni;opolskie;£ubniany;46-024;Meble;Krzes³a;Safco Contoured Stacking Chairs;1931,04;9;0,1;321,84
1705;PL-2020-090133;niski;14.04.2020;21.04.2020;standardowy;du¿e pude³ko;korporacja;Joanna Rojek;K01088;po³udniowo-zachodni;dolnoœl¹skie;Zgorzelec;59-900;Artyku³y biurowe;Segregatory;GBC Standard Recycled Report Covers, Clear Plastic Sheets;9,702;3;0,7;-7,1148
1706;PL-2020-086353;niski;26.08.2020;28.08.2020;standardowy;ma³e pude³ko;biuro;Wojciech Tomczak;K00561;pó³nocno-zachodni;zachodniopomorskie;Œwidwin;78-300;Artyku³y biurowe;Segregatory;GBC Durable Plastic Covers;11,61;2;0,7;-9,288
1707;PL-2020-089542;krytyczny;19.08.2020;28.08.2020;standardowy;opakowanie;biuro;Ewa Kaczmarczyk;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Artyku³y biurowe;Etykiety;Avery 500;43,86;6;0;20,6142
1708;PL-2020-089542;nieokreœlony;19.08.2020;21.08.2020;ekspresowy;ma³e pude³ko;biuro;Barbara Kujda;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Technologia;Telefony;Geemarc AmpliPOWER60;148,48;2;0,2;16,704
1728;PL-2020-086016;krytyczny;06.07.2020;13.07.2020;standardowy;ma³e pude³ko;biuro;Dominik Góralska;K00451;pó³nocno-zachodni;wielkopolskie;Krzykosy;62-650;Meble;Sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;1048,35;5;0,4;-69,89
1736;PL-2020-014023;krytyczny;22.02.2020;24.02.2020;standardowy;ma³e pude³ko;korporacja;Aleksander Walaszczyk;K01129;po³udniowy;œl¹skie;Rybnik;44-251;Technologia;Telefony;Samsung Replacement EH64AVFWE Premium Headset;22;5;0,2;1,375
1741;PL-2020-088000;wysoki;27.02.2020;27.02.2020;standardowy;ma³e pude³ko;osoba fizyczna;Katarzyna Szymula;K00956;pó³nocno-zachodni;lubuskie;£êknica;68-208;Artyku³y biurowe;Etykiety;Avery 494;20,88;8;0;9,6048
1745;PL-2020-088208;œredni;01.07.2020;03.07.2020;standardowy;worek;osoba fizyczna;Gracjan Jaszczak;K00108;pó³nocny;pomorskie;Wicko;84-352;Technologia;Akcesoria;First Data FD10 PIN Pad;442,4;7;0,2;-55,3
1746;PL-2020-088208;nieokreœlony;01.07.2020;02.07.2020;standardowy;ma³e pude³ko;osoba fizyczna;Jaros³aw Królikowski;K00112;centralny;mazowieckie;Grabów nad Pilic¹;26-902;Artyku³y biurowe;Sztuka;Sanford Liquid Accent Highlighters;13,36;2;0;4,9432
1747;PL-2020-014023;nieokreœlony;22.02.2020;23.02.2020;standardowy;ma³e pude³ko;korporacja;Mariusz Florczak;K01129;po³udniowy;œl¹skie;Rybnik;44-251;Artyku³y biurowe;Segregatory;Acco Translucent Poly Ring Binders;11,232;8;0,7;-8,2368
1748;PL-2020-088332;krytyczny;23.09.2020;24.09.2020;standardowy;ma³e pude³ko;ma³a firma;Andrzej Róg;K03241;centralny;mazowieckie;Lipsko;27-300;Artyku³y biurowe;Papier;Easy-staple paper;10,272;3;0,2;3,21
1754;PL-2020-090112;krytyczny;22.04.2020;24.04.2020;standardowy;ma³e pude³ko;korporacja;Miros³aw Drogomirecka;K02273;po³udniowy;œl¹skie;Wojkowice;42-580;Artyku³y biurowe;Papier;Xerox 1940;109,92;2;0;53,8608
1755;PL-2020-090112;niski;22.04.2020;22.04.2020;standardowy;opakowanie;korporacja;Bo¿ena Kalisz;K02273;po³udniowy;œl¹skie;Wojkowice;42-580;Artyku³y biurowe;Papier;Xerox 1962;8,56;2;0;3,852
1758;PL-2020-090416;krytyczny;22.04.2020;26.04.2020;standardowy;ma³e pude³ko;korporacja;Joanna Wodyk;K01948;wschodni;lubelskie;Tomaszów Lubelski;22-600;Artyku³y biurowe;Segregatory;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;41,568;6;0,8;-66,5088
1759;PL-2020-090416;krytyczny;22.04.2020;29.04.2020;ekspresowy;ma³e pude³ko;korporacja;Walentyna Sawicki;K01948;wschodni;lubelskie;Tomaszów Lubelski;22-600;Technologia;Akcesoria;Logitech ClearChat Comfort/USB Headset H390;46,864;2;0,2;7,6154
1764;PL-2020-088001;œredni;25.05.2020;26.05.2020;standardowy;ma³e pude³ko;osoba fizyczna;Anna Wójcik;K00956;pó³nocno-zachodni;lubuskie;£êknica;68-208;Artyku³y biurowe;Zaopatrzenie;"Acme 10"" Easy Grip Assistive Scissors";35,06;2;0;10,518
1765;PL-2020-088001;wysoki;25.05.2020;27.05.2020;standardowy;worek;osoba fizyczna;Adam Antkowiak;K00956;pó³nocno-zachodni;lubuskie;£êknica;68-208;Artyku³y biurowe;Etykiety;Avery 476;4,13;1;0;1,8998
1766;PL-2020-090127;krytyczny;26.02.2020;27.02.2020;standardowy;ma³e pude³ko;ma³a firma;Robert Æwikliñski;K01660;centralny;³ódzkie;£owicz;99-400;Meble;Umeblowanie;Advantus Panel Wall Certificate Holder - 8.5x11;109,8;9;0;46,116
1767;PL-2020-090127;niski;26.02.2020;27.02.2020;standardowy;ma³e pude³ko;ma³a firma;Bo¿ena Wiœniewski;K01660;centralny;³ódzkie;£owicz;99-400;Artyku³y biurowe;Etykiety;Avery 478;9,82;2;0;4,8118
1768;PL-2020-090389;niski;25.08.2020;25.08.2020;kolejowy;paleta;biuro;Zbigniew Stêpieñ;K02155;centralny;mazowieckie;Nasielsk;05-190;Artyku³y biurowe;Segregatory;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;7,644;4;0,7;-5,8604
1769;PL-2020-089667;niski;27.05.2020;29.05.2020;kolejowy;paleta;korporacja;Agnieszka Kusiakiewicz;K02121;po³udniowy;œl¹skie;Giera³towice;44-177;Artyku³y biurowe;Segregatory;GBC Prestige Therm-A-Bind Covers;51,465;5;0,7;-39,4565
1772;PL-2020-087941;wysoki;12.11.2020;14.11.2020;standardowy;ma³e pude³ko;osoba fizyczna;Ma³gorzata Opaliñska;K01136;wschodni;œwiêtokrzyskie;Kunów;27-415;Artyku³y biurowe;Magazynowanie;SAFCO Commercial Wire Shelving, 72h;97,984;2;0,2;-24,496
1773;PL-2020-090230;krytyczny;26.06.2020;27.06.2020;standardowy;ma³e pude³ko;korporacja;Zbigniew JaŸwiñska;K01568;wschodni;lubelskie;K³oczew;08-550;Technologia;Akcesoria;Memorex Micro Travel Drive 8 GB;62,4;6;0,2;19,5
1774;PL-2020-090230;nieokreœlony;26.06.2020;27.06.2020;kolejowy;wielkie pud³o;korporacja;Grzegorz Kosiorowski;K01568;wschodni;lubelskie;K³oczew;08-550;Artyku³y biurowe;Segregatory;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";20,86;2;0;9,387
1775;PL-2020-088450;niski;09.04.2020;16.04.2020;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Szczur;K03063;pó³nocny;warmiñsko-mazurskie;Nidzica;13-100;Artyku³y biurowe;Magazynowanie;Recycled Steel Personal File for Standard File Folders;497,61;9;0;129,3786
1776;PL-2020-088450;nieokreœlony;09.04.2020;11.04.2020;kolejowy;paleta;osoba fizyczna;Monika Kubiñska;K03063;pó³nocny;warmiñsko-mazurskie;Nidzica;13-100;Artyku³y biurowe;Sztuka;Blackstonian Pencils;5,34;2;0;1,4952
1786;PL-2020-088649;niski;18.06.2020;20.06.2020;standardowy;ma³e pude³ko;korporacja;Adrianna Nowicki;K00576;po³udniowy;œl¹skie;Myszków;42-300;Artyku³y biurowe;Segregatory;ACCOHIDE Binder by Acco;33,04;8;0;15,5288
1788;PL-2020-086510;wysoki;06.02.2020;06.02.2020;standardowy;ma³e pude³ko;ma³a firma;Andrzej Szupieñko;K03224;wschodni;lubelskie;Rybczewice;21-065;Technologia;Telefony;Innergie mMini Combo Duo USB Travel Charging Kit;134,97;3;0;64,7856
1789;PL-2020-086510;krytyczny;06.02.2020;07.02.2020;standardowy;opakowanie;ma³a firma;Bo¿ena Stachnio;K03224;wschodni;lubelskie;Rybczewice;21-065;Technologia;Telefony;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);699,98;2;0;195,9944
1790;PL-2020-086510;nieokreœlony;06.02.2020;07.02.2020;standardowy;opakowanie;ma³a firma;Eugeniusz Sawicki;K03224;wschodni;lubelskie;Rybczewice;21-065;Technologia;Akcesoria;Maxell LTO Ultrium - 800 GB;139,95;5;0;26,5905
1791;PL-2020-086510;wysoki;06.02.2020;07.02.2020;standardowy;worek;ma³a firma;Anetta Dymañski;K03224;wschodni;lubelskie;Rybczewice;21-065;Artyku³y biurowe;Papier;Tops Green Bar Computer Printout Paper;48,94;1;0;24,47
1792;PL-2020-086510;niski;06.02.2020;07.02.2020;standardowy;ma³e pude³ko;ma³a firma;Robert Zachaczewska;K03224;wschodni;lubelskie;Rybczewice;21-065;Meble;Krzes³a;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;2807,84;8;0;673,8816
1795;PL-2020-086904;wysoki;11.11.2020;13.11.2020;standardowy;ma³e pude³ko;osoba fizyczna;Joanna Zatorska;K03154;pó³nocny;warmiñsko-mazurskie;P³oœnica;13-206;Artyku³y biurowe;Sztuka;Panasonic KP-380BK Classic Electric Pencil Sharpener;107,94;3;0;26,985
1796;PL-2020-086904;krytyczny;11.11.2020;11.11.2020;ekspresowy;worek;osoba fizyczna;Anna Szpilkowski;K03154;pó³nocny;warmiñsko-mazurskie;P³oœnica;13-206;Artyku³y biurowe;Magazynowanie;Iris Project Case;63,84;8;0;16,5984
1802;PL-2020-089544;nieokreœlony;14.12.2020;19.12.2020;kolejowy;paleta;korporacja;Iwona Dacko;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Meble;Umeblowanie;Eldon Image Series Desk Accessories, Burgundy;4,18;1;0;1,5048
1803;PL-2020-089544;niski;14.12.2020;18.12.2020;standardowy;paleta;korporacja;Magdalena Staszewski;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Artyku³y biurowe;Segregatory;Clear Mylar Reinforcing Strips;5,607;1;0,7;-4,2987
1804;PL-2020-089544;krytyczny;14.12.2020;19.12.2020;standardowy;du¿e pude³ko;korporacja;Andrzej Piaskowska;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Artyku³y biurowe;Zaopatrzenie;Martin Yale Chadless Opener Electric Letter Opener;4663,736;7;0,2;-1049,3406
1806;PL-2020-087974;krytyczny;04.06.2020;05.06.2020;standardowy;œrednie pude³ko;osoba fizyczna;Janusz Nieradka;K03299;wschodni;podlaskie;Rajgród;19-206;Technologia;Telefony;Samsung Galaxy Note 2;2575,944;7;0,2;257,5944
1807;PL-2020-087974;wysoki;04.06.2020;04.06.2020;standardowy;ma³e pude³ko;osoba fizyczna;Miros³aw Kwapisz;K03299;wschodni;podlaskie;Rajgród;19-206;Artyku³y biurowe;Papier;Xerox 225;45,36;7;0;21,7728
1819;PL-2020-086755;œredni;16.02.2020;18.02.2020;kolejowy;wielkie pud³o;osoba fizyczna;Anna Janowicz;K02418;wschodni;œwiêtokrzyskie;Dzia³oszyce;28-440;Artyku³y biurowe;Urz¹dzenia;Harmony Air Purifier;75,6;2;0,8;-166,32
1820;PL-2020-086755;krytyczny;16.02.2020;17.02.2020;standardowy;ma³e pude³ko;osoba fizyczna;Maciej Kucal;K02418;wschodni;œwiêtokrzyskie;Dzia³oszyce;28-440;Meble;Umeblowanie;Electrix Incandescent Magnifying Lamp, Black;29,32;2;0,6;-24,189
1821;PL-2020-086983;krytyczny;25.10.2020;30.10.2020;kolejowy;paleta;korporacja;Ewa Parada;K02783;po³udniowy;ma³opolskie;Szczurowa;32-820;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room;92,064;6;0,8;-225,5568
1822;PL-2020-086983;nieokreœlony;25.10.2020;29.10.2020;ekspresowy;worek;korporacja;Henryk Florczuk;K02783;po³udniowy;ma³opolskie;Szczurowa;32-820;Artyku³y biurowe;£¹czniki;Advantus Push Pins;6,976;4;0,2;1,8312
1823;PL-2020-086983;nieokreœlony;25.10.2020;30.10.2020;standardowy;ma³e pude³ko;korporacja;Marcin Kalinowski;K02784;centralny;³ódzkie;Dru¿bice;97-403;Meble;Krzes³a;Global Stack Chair with Arms, Black;62,958;3;0,3;-2,6982
