Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
2322;PL-2022-088013;œredni;01.11.2022;02.11.2022;standardowy;ma³e pude³ko;korporacja;Micha³ Szczygie³;K01492;centralny;³ódzkie;BrzeŸnio;98-275;Artyku³y biurowe;Segregatory;Tuf-Vin Binders;94,74;3;0;44,5278
2330;PL-2022-086381;wysoki;08.11.2022;12.11.2022;standardowy;opakowanie;korporacja;Hubert Dudziñski;K02397;pó³nocno-zachodni;wielkopolskie;Ostrowite;62-235;Meble;Umeblowanie;Tenex Antistatic Computer Chair Mats;547,136;4;0,2;-68,392
2331;PL-2022-086381;niski;08.11.2022;17.11.2022;ekspresowy;opakowanie;korporacja;Maria Lipik;K02398;pó³nocny;kujawsko-pomorskie;Izbica Kujawska;87-865;Artyku³y biurowe;Magazynowanie;Tennsco Lockers, Gray;41,96;2;0;2,9372
2336;PL-2022-089105;niski;26.12.2022;28.12.2022;standardowy;ma³e pude³ko;korporacja;Jacek Topa;K02240;po³udniowy;ma³opolskie;Myœlenice;32-400;Artyku³y biurowe;Koperty;Convenience Packs of Business Envelopes;10,86;3;0;5,1042
2338;PL-2022-086745;œredni;07.01.2022;08.01.2022;standardowy;du¿e pude³ko;korporacja;Jaros³aw Folta;K01453;pó³nocno-zachodni;wielkopolskie;Nowe Miasto nad Wart¹;63-040;Artyku³y biurowe;Papier;Xerox 1994;25,92;4;0;12,4416
2339;PL-2022-086745;wysoki;07.01.2022;09.01.2022;standardowy;ma³e pude³ko;korporacja;Lucjan Pi¹tek;K01455;centralny;mazowieckie;Chlewiska;26-510;Artyku³y biurowe;Papier;Personal Creations Ink Jet Cards and Labels;45,92;4;0;22,5008
2340;PL-2022-086745;niski;07.01.2022;08.01.2022;standardowy;ma³e pude³ko;korporacja;Maksymilian Domaradzki;K01456;pó³nocno-zachodni;zachodniopomorskie;Karlino;78-230;Artyku³y biurowe;Sztuka;Turquoise Lead Holder with Pocket Clip;10,72;2;0,2;1,742
2341;PL-2022-086745;œredni;07.01.2022;08.01.2022;standardowy;ma³e pude³ko;korporacja;Jerzy Bednarek;K01457;po³udniowy;ma³opolskie;Drwinia;32-708;Artyku³y biurowe;Sztuka;Newell 315;41,86;7;0;10,465
2342;PL-2022-088993;wysoki;18.05.2022;19.05.2022;standardowy;opakowanie;biuro;Szymon Szymkowicz;K02342;centralny;mazowieckie;Brok;07-306;Meble;Umeblowanie;Nu-Dell Executive Frame;63,2;5;0;23,384
2346;PL-2022-090877;niski;23.07.2022;27.07.2022;standardowy;opakowanie;biuro;Agnieszka Bujniewicz;K02568;centralny;³ódzkie;Lubochnia;97-217;Artyku³y biurowe;Papier;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;70,08;5;0,2;24,528
2347;PL-2022-090877;niski;23.07.2022;25.07.2022;standardowy;ma³e pude³ko;biuro;Piotr Kurta;K02566;po³udniowy;œl¹skie;Szczekociny;42-445;Artyku³y biurowe;Segregatory;Insertable Tab Indexes For Data Binders;1,272;2;0,8;-2,1624
2350;PL-2022-086008;wysoki;17.07.2022;19.07.2022;standardowy;ma³e pude³ko;korporacja;Alina Jaskólski;K02139;centralny;mazowieckie;Wierzbno;07-111;Artyku³y biurowe;Segregatory;Satellite Sectional Post Binders;69,456;2;0,2;22,5732
2351;PL-2022-086008;nieokreœlony;17.07.2022;19.07.2022;standardowy;worek;korporacja;Janusz Grzywnowicz;K02137;wschodni;lubelskie;Hrubieszów;22-500;Artyku³y biurowe;Papier;Wirebound Message Book, 4 per Page;10,86;2;0;5,3214
2353;PL-2022-087529;nieokreœlony;29.10.2022;30.10.2022;standardowy;ma³e pude³ko;ma³a firma;Ireneusz Zmuda;K00762;po³udniowy;ma³opolskie;Olkusz;32-300;Artyku³y biurowe;Sztuka;Prang Dustless Chalk Sticks;10,08;6;0;5,04
2356;PL-2022-089235;wysoki;21.11.2022;23.11.2022;kolejowy;paleta;biuro;Daniel £abêdŸ;K02453;po³udniowo-zachodni;dolnoœl¹skie;Udanin;55-300;Technologia;Akcesoria;Memorex Micro Travel Drive 32 GB;36,51;1;0;15,6993
2358;PL-2022-089045;nieokreœlony;30.07.2022;31.07.2022;standardowy;ma³e pude³ko;osoba fizyczna;Piotr Kulon;K01974;wschodni;œwiêtokrzyskie;St¹porków;26-220;Meble;Sto³y;Bretford Rectangular Conference Table Tops;1579,746;7;0,4;-447,5947
2359;PL-2022-089045;nieokreœlony;30.07.2022;01.08.2022;standardowy;worek;osoba fizyczna;Wojciech Subocz;K01975;wschodni;podkarpackie;Rzeszów;35-602;Meble;Sto³y;Balt Solid Wood Round Tables;1071,576;4;0,4;-553,6476
2360;PL-2022-089735;œredni;05.01.2022;14.01.2022;standardowy;ma³e pude³ko;biuro;Adrian Potyra³o;K01261;po³udniowy;œl¹skie;K³omnice;42-270;Meble;Sto³y;"Hon 30"" x 60"" Table with Locking Drawer";613,908;3;0,4;-122,7816
2361;PL-2022-089735;nieokreœlony;05.01.2022;12.01.2022;standardowy;worek;biuro;Emilia Sydoruk;K01261;po³udniowy;œl¹skie;K³omnice;42-270;Artyku³y biurowe;Papier;Xerox 1926;34,86;7;0;16,3842
2362;PL-2022-089735;niski;05.01.2022;09.01.2022;kolejowy;paleta;biuro;Maciej Gi³ka;K01264;po³udniowy;ma³opolskie;Zawoja;34-222;Artyku³y biurowe;Papier;Xerox 1918;155,04;4;0;75,9696
2367;PL-2022-088969;krytyczny;11.04.2022;13.04.2022;standardowy;ma³e pude³ko;korporacja;Anna Szeremeta;K01310;centralny;³ódzkie;£ódŸ;90-272;Meble;Krzes³a;Global Leather & Oak Executive Chair, Burgundy;120,712;1;0,2;-18,1068
2368;PL-2022-088969;œredni;11.04.2022;13.04.2022;standardowy;opakowanie;korporacja;Zbigniew Krupa;K01310;centralny;³ódzkie;£ódŸ;90-272;Artyku³y biurowe;Papier;HP Office Recycled Paper (20Lb. and 87 Bright);23,12;4;0;11,3288
2372;PL-2022-090904;œredni;28.10.2022;28.10.2022;ekspresowy;worek;osoba fizyczna;Krzysztof Czarnecki;K01875;centralny;mazowieckie;Legionowo;05-120;Meble;Umeblowanie;Flat Face Poster Frame;60,288;8;0,6;-27,1296
2373;PL-2022-090904;krytyczny;28.10.2022;29.10.2022;standardowy;ma³e pude³ko;osoba fizyczna;Ma³gorzata Wróblewski;K01875;centralny;mazowieckie;Legionowo;05-120;Artyku³y biurowe;£¹czniki;Acco Hot Clips Clips to Go;2,632;1;0,2;0,8225
2381;PL-2022-087460;krytyczny;06.09.2022;11.09.2022;kolejowy;wielkie pud³o;osoba fizyczna;Halina Ziarkowska;K02534;pó³nocno-zachodni;lubuskie;Górzyca;69-113;Artyku³y biurowe;Papier;Xerox 1951;49,568;2;0,2;15,49
2382;PL-2022-090907;niski;07.05.2022;08.05.2022;standardowy;ma³e pude³ko;biuro;Lech Gawienowski;K01427;po³udniowy;œl¹skie;Pilica;42-436;Meble;Umeblowanie;DAX Solid Wood Frames;54,712;7;0,2;11,6263
2394;PL-2022-088355;œredni;01.08.2022;03.08.2022;standardowy;ma³e pude³ko;korporacja;Romuald Piórkowski;K02088;po³udniowo-zachodni;dolnoœl¹skie;Pieszyce;58-250;Artyku³y biurowe;Sztuka;Newell 345;39,68;2;0;10,3168
2396;PL-2022-087532;niski;16.05.2022;17.05.2022;standardowy;ma³e pude³ko;osoba fizyczna;Aleksander Kurek;K03402;pó³nocno-zachodni;zachodniopomorskie;Wolin;72-510;Technologia;Akcesoria;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;59,9;2;0;23,96
2397;PL-2022-087532;œredni;16.05.2022;16.05.2022;standardowy;worek;osoba fizyczna;Janusz Lis;K03402;pó³nocno-zachodni;zachodniopomorskie;Wolin;72-510;Artyku³y biurowe;Papier;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";37;5;0;16,65
2398;PL-2022-087013;niski;26.03.2022;28.03.2022;standardowy;opakowanie;osoba fizyczna;Katarzyna Garnicki;K01303;centralny;mazowieckie;Huszlew;08-206;Artyku³y biurowe;Etykiety;Avery File Folder Labels;5,76;2;0;2,8224
2402;PL-2022-089904;œredni;07.08.2022;09.08.2022;standardowy;ma³e pude³ko;korporacja;Kazimierz Tchoryk;K00537;pó³nocny;kujawsko-pomorskie;£asin;86-320;Artyku³y biurowe;Magazynowanie;Hanging Personal Folder File;94,2;6;0;23,55
2404;PL-2022-088901;niski;24.07.2022;25.07.2022;standardowy;ma³e pude³ko;korporacja;Bogumi³a Okoniewska;K01065;po³udniowy;ma³opolskie;Czarny Dunajec;34-470;Meble;Rega³y;O'Sullivan Plantations 2-Door Library in Landvery Oak;956,6648;7;0,32;-225,0976
2405;PL-2022-090848;œredni;25.08.2022;26.08.2022;standardowy;worek;biuro;Bo¿ena Siwek;K00941;pó³nocny;kujawsko-pomorskie;Choceñ;87-850;Technologia;Akcesoria;Logitech G19 Programmable Gaming Keyboard;1115,91;9;0;200,8638
2406;PL-2022-090926;krytyczny;13.05.2022;13.05.2022;standardowy;ma³e pude³ko;biuro;Wies³aw Wójtowicz;K00663;centralny;mazowieckie;Sucho¿ebry;08-125;Technologia;Telefony;Motorola HK250 Universal Bluetooth Headset;128,744;7;0,2;-28,9674
2411;PL-2022-090421;œredni;01.10.2022;02.10.2022;standardowy;ma³e pude³ko;korporacja;Krzysztof Ró¿ycki;K01949;pó³nocno-zachodni;wielkopolskie;£ob¿enica;89-310;Artyku³y biurowe;£¹czniki;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;5,68;2;0,2;1,917
2412;PL-2022-090421;niski;01.10.2022;04.10.2022;standardowy;worek;korporacja;Ma³gorzata Kosak;K01949;pó³nocno-zachodni;wielkopolskie;£ob¿enica;89-310;Artyku³y biurowe;Segregatory;3-ring staple pack;7,52;5;0,2;2,632
2418;PL-2022-088324;niski;20.02.2022;20.02.2022;kolejowy;wielkie pud³o;korporacja;Janusz Szmyt;K02499;wschodni;lubelskie;£ukowa;23-412;Artyku³y biurowe;Segregatory;GBC Twin Loop Wire Binding Elements;79,872;3;0,2;29,952
2419;PL-2022-089551;nieokreœlony;07.02.2022;09.02.2022;standardowy;du¿e pude³ko;osoba fizyczna;Piotr Kurowski;K00886;pó³nocny;kujawsko-pomorskie;Inowroc³aw;88-100;Technologia;Maszyny;Panasonic KX MB2061 Multifunction Printer;2396,4;10;0,2;179,73
2420;PL-2022-090847;niski;07.02.2022;09.02.2022;standardowy;du¿e pude³ko;osoba fizyczna;Stefan Tunkiewicz;K00941;pó³nocny;kujawsko-pomorskie;Choceñ;87-850;Artyku³y biurowe;Magazynowanie;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";63,56;2;0;3,178
2437;PL-2022-088938;wysoki;29.06.2022;30.06.2022;standardowy;worek;korporacja;Ewa Erbacher;K00380;pó³nocny;warmiñsko-mazurskie;Grodziczno;13-324;Meble;Umeblowanie;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";545,85;9;0;114,6285
2438;PL-2022-088938;krytyczny;29.06.2022;30.06.2022;standardowy;worek;korporacja;Joanna Gromek;K00380;pó³nocny;warmiñsko-mazurskie;Grodziczno;13-324;Meble;Sto³y;Bevis Rectangular Conference Tables;145,98;2;0,5;-99,2664
2439;PL-2022-088938;krytyczny;29.06.2022;01.07.2022;ekspresowy;ma³e pude³ko;korporacja;Barbara Dekaban;K00380;pó³nocny;warmiñsko-mazurskie;Grodziczno;13-324;Artyku³y biurowe;Papier;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";35,808;4;0,2;12,5328
2440;PL-2022-088744;nieokreœlony;08.10.2022;10.10.2022;standardowy;ma³e pude³ko;ma³a firma;Marek Cymer;K01391;centralny;mazowieckie;Z¹bki;05-091;Meble;Umeblowanie;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;7,904;2;0,2;2,1736
2442;PL-2022-090933;wysoki;27.04.2022;29.04.2022;standardowy;worek;ma³a firma;Dariusz Smoliñska;K01646;po³udniowo-zachodni;opolskie;Paw³owiczki;47-280;Meble;Sto³y;Bevis 36 x 72 Conference Tables;174,286;2;0,3;-19,9184
2447;PL-2022-090459;œredni;30.09.2022;02.10.2022;standardowy;worek;korporacja;Donata Wielgórski;K00862;wschodni;lubelskie;Kazimierz Dolny;24-120;Artyku³y biurowe;Koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17,48;2;0;8,2156
2448;PL-2022-089591;niski;28.12.2022;30.12.2022;standardowy;ma³e pude³ko;biuro;Anna £omako;K00114;pó³nocny;warmiñsko-mazurskie;Piecki;11-710;Meble;Krzes³a;Hon Olson Stacker Stools;492,835;5;0,3;-14,081
2449;PL-2022-089312;œredni;24.11.2022;28.11.2022;standardowy;ma³e pude³ko;korporacja;Krzysztof Drela;K02442;po³udniowo-zachodni;dolnoœl¹skie;Mietków;55-080;Artyku³y biurowe;Magazynowanie;Fellowes Officeware Wire Shelving;269,49;3;0;5,3898
2452;PL-2022-087225;wysoki;12.03.2022;14.03.2022;standardowy;ma³e pude³ko;osoba fizyczna;Krzysztof Sad³owski;K01126;po³udniowy;œl¹skie;Wilamowice;43-330;Technologia;Telefony;Cisco SPA525G2 IP Phone - Wireless;119,7;6;0;31,122
2453;PL-2022-087225;œredni;12.03.2022;13.03.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Adam Szablewska;K01126;po³udniowy;œl¹skie;Wilamowice;43-330;Artyku³y biurowe;Segregatory;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";9,144;3;0,2;3,0861
2454;PL-2021-086524;œredni;01.01.2022;03.01.2022;standardowy;ma³e pude³ko;korporacja;Pawe³ Biernacki;K00119;centralny;³ódzkie;Bia³aczów;26-307;Technologia;Akcesoria;SanDisk Cruzer 32 GB USB Flash Drive;57,06;3;0;18,2592
2455;PL-2021-086524;wysoki;01.01.2022;03.01.2022;standardowy;ma³e pude³ko;korporacja;Adam Kochaniewicz;K00119;centralny;³ódzkie;Bia³aczów;26-307;Technologia;Akcesoria;Kingston Digital DataTraveler 16GB USB 2.0;71,6;8;0;13,604
2458;PL-2022-087688;krytyczny;17.01.2022;18.01.2022;standardowy;ma³e pude³ko;ma³a firma;Józefa Kubowicz;K02698;centralny;mazowieckie;B³onie;05-505;Artyku³y biurowe;Sztuka;Lumber Crayons;59,1;6;0;22,458
2459;PL-2022-087688;nieokreœlony;17.01.2022;19.01.2022;standardowy;worek;ma³a firma;Krzysztof Kry¿a;K02699;pó³nocny;warmiñsko-mazurskie;Ryn;11-520;Artyku³y biurowe;Magazynowanie;Tenex File Box, Personal Filing Tote with Lid, Black;46,53;3;0;12,0978
2463;PL-2022-087735;nieokreœlony;31.10.2022;31.10.2022;kolejowy;wielkie pud³o;osoba fizyczna;Jan Bielecka;K00745;wschodni;lubelskie;Kraœnik;23-200;Artyku³y biurowe;Segregatory;GBC Premium Transparent Covers with Diagonal Lined Pattern;83,92;5;0,2;29,372
2464;PL-2022-086037;wysoki;08.02.2022;09.02.2022;standardowy;ma³e pude³ko;biuro;Danuta Franków;K02641;wschodni;lubelskie;Bi³goraj;23-400;Artyku³y biurowe;Segregatory;SpineVue Locking Slant-D Ring Binders by Cardinal;14,624;2;0,2;5,1184
2465;PL-2022-087643;nieokreœlony;17.06.2022;19.06.2022;kolejowy;paleta;osoba fizyczna;Marcin WoŸniak;K02884;pó³nocny;warmiñsko-mazurskie;Kalinowo;11-500;Technologia;Telefony;AT&T 1080 Corded phone;136,99;1;0;36,9873
2466;PL-2022-087643;œredni;17.06.2022;19.06.2022;standardowy;worek;osoba fizyczna;Dorota Kwieciñski;K02884;pó³nocny;warmiñsko-mazurskie;Kalinowo;11-500;Artyku³y biurowe;Etykiety;Avery 520;3,15;1;0;1,512
2469;PL-2022-090153;œredni;17.12.2022;18.12.2022;standardowy;worek;korporacja;Jacek Rególski;K02286;pó³nocno-zachodni;zachodniopomorskie;Pe³czyce;73-260;Artyku³y biurowe;Papier;Xerox 23;32,4;5;0;15,552
2470;PL-2022-090153;œredni;17.12.2022;19.12.2022;ekspresowy;worek;korporacja;Konrad ¯akiewicz;K02286;pó³nocno-zachodni;zachodniopomorskie;Pe³czyce;73-260;Artyku³y biurowe;Magazynowanie;Tenex Personal Self-Stacking Standard File Box, Black/Gray;16,91;1;0;4,5657
2479;PL-2022-085856;wysoki;15.10.2022;17.10.2022;standardowy;ma³e pude³ko;korporacja;Dariusz Jankiewicz;K03146;wschodni;podkarpackie;Miejsce Piastowe;38-430;Artyku³y biurowe;Sztuka;Newell 322;5,46;3;0;1,4742
2482;PL-2022-090429;wysoki;01.11.2022;03.11.2022;standardowy;worek;osoba fizyczna;Mariola Wiœniewska;K01538;wschodni;podlaskie;Rutka-Tartak;16-406;Artyku³y biurowe;Magazynowanie;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;1003,62;6;0;0
2485;PL-2022-086505;œredni;23.07.2022;24.07.2022;standardowy;ma³e pude³ko;ma³a firma;Ma³gorzata Barycki;K01907;po³udniowo-zachodni;dolnoœl¹skie;Chocianów;59-140;Artyku³y biurowe;Segregatory;GBC Standard Therm-A-Bind Covers;99,68;5;0,2;32,396
2486;PL-2022-090940;niski;13.02.2022;15.02.2022;kolejowy;paleta;korporacja;Krzysztof Karpiszyn;K01577;po³udniowo-zachodni;dolnoœl¹skie;Z³oty Stok;57-250;Artyku³y biurowe;Sztuka;Newell 344;5,56;2;0;1,4456
2488;PL-2022-086363;niski;14.03.2022;15.03.2022;standardowy;ma³e pude³ko;biuro;Jolanta Neubauer;K00914;wschodni;podkarpackie;Sanok;38-500;Artyku³y biurowe;Sztuka;Newell 313;9,84;3;0;2,6568
2491;PL-2022-090729;œredni;21.09.2022;25.09.2022;standardowy;ma³e pude³ko;korporacja;Zbigniew Martyka;K02758;po³udniowo-zachodni;dolnoœl¹skie;Karpacz;58-540;Artyku³y biurowe;Papier;Xerox 1895;23,92;4;0;10,764
2494;PL-2022-089642;nieokreœlony;25.09.2022;27.09.2022;kolejowy;paleta;korporacja;Bogumi³ Drobinska;K00408;pó³nocny;warmiñsko-mazurskie;Zalewo;14-230;Meble;Sto³y;KI Adjustable-Height Table;300,93;5;0,3;-34,392
2495;PL-2022-087601;krytyczny;29.05.2022;30.05.2022;kolejowy;paleta;ma³a firma;Ma³gorzata Mikulski;K01201;wschodni;lubelskie;Ulan-Majorat;21-307;Technologia;Telefony;Polycom VVX 310 VoIP phone;719,96;5;0,2;53,997
2496;PL-2022-090945;niski;25.07.2022;27.07.2022;standardowy;worek;osoba fizyczna;£ukasz Sikorska;K00764;wschodni;lubelskie;U³ê¿;08-504;Meble;Krzes³a;Global Geo Office Task Chair, Gray;647,84;8;0;32,392
2503;PL-2022-088402;œredni;20.11.2022;22.11.2022;standardowy;ma³e pude³ko;biuro;Ryszard £apko;K01015;po³udniowy;ma³opolskie;Alwernia;32-566;Artyku³y biurowe;Segregatory;Fellowes Binding Cases;9,36;4;0,8;-16,38
2526;PL-2022-090640;krytyczny;01.07.2022;03.07.2022;standardowy;ma³e pude³ko;korporacja;Anastazja Miko³ajczyk;K01888;pó³nocno-zachodni;lubuskie;Lubiszyn;66-433;Technologia;Akcesoria;Maxell 4.7GB DVD-RW 3/Pack;25,488;2;0,2;4,4604
2527;PL-2022-090640;œredni;01.07.2022;03.07.2022;standardowy;ma³e pude³ko;korporacja;Zuzanna Szmidt;K01888;pó³nocno-zachodni;lubuskie;Lubiszyn;66-433;Artyku³y biurowe;Segregatory;Ibico Covers for Plastic or Wire Binding Elements;6,9;3;0,8;-12,075
2530;PL-2022-087025;krytyczny;20.05.2022;22.05.2022;standardowy;ma³e pude³ko;biuro;Andrzej Ciesielska;K00602;po³udniowy;ma³opolskie;S³omniki;32-090;Artyku³y biurowe;Papier;Xerox 210;10,368;2;0,2;3,6288
2532;PL-2022-086881;wysoki;14.06.2022;14.06.2022;standardowy;ma³e pude³ko;korporacja;Ewelina Jakomulski;K02011;centralny;mazowieckie;Stanis³awów;96-314;Artyku³y biurowe;Segregatory;Avery Non-Stick Binders;17,96;4;0;8,2616
2533;PL-2022-086881;krytyczny;14.06.2022;16.06.2022;kolejowy;paleta;korporacja;Józef Kuch;K02012;po³udniowy;ma³opolskie;Zakopane;34-500;Artyku³y biurowe;£¹czniki;Colored Push Pins;12,67;7;0;4,5612
2534;PL-2022-088291;œredni;29.06.2022;01.07.2022;ekspresowy;worek;korporacja;Bogdan Rymaszewska;K02859;pó³nocny;warmiñsko-mazurskie;Szczytno;12-100;Technologia;Akcesoria;Logitech Gaming G510s - Keyboard;339,96;4;0;122,3856
2535;PL-2022-087852;nieokreœlony;01.11.2022;02.11.2022;standardowy;ma³e pude³ko;ma³a firma;Izabella Strzelecka;K01041;po³udniowo-zachodni;opolskie;Wo³czyn;46-250;Artyku³y biurowe;Magazynowanie;Tennsco Single-Tier Lockers;1801,632;6;0,2;-337,806
2539;PL-2022-090760;niski;27.05.2022;27.05.2022;standardowy;ma³e pude³ko;osoba fizyczna;Józef Ruciñski;K03285;centralny;mazowieckie;Szreñsk;06-550;Technologia;Telefony;Nortel Meridian M5316 Digital phone;155,37;1;0,4;-36,253
2540;PL-2022-090760;wysoki;27.05.2022;29.05.2022;standardowy;ma³e pude³ko;osoba fizyczna;Tomasz £uszczyk;K03285;centralny;mazowieckie;Szreñsk;06-550;Meble;Krzes³a;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;1348,704;6;0,2;-219,1644
2541;PL-2022-090760;krytyczny;27.05.2022;29.05.2022;standardowy;ma³e pude³ko;osoba fizyczna;Urszula £o¿ecki;K03285;centralny;mazowieckie;Szreñsk;06-550;Meble;Krzes³a;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;700,152;3;0,2;78,7671
2543;PL-2022-088441;nieokreœlony;17.03.2022;18.03.2022;standardowy;worek;osoba fizyczna;Jacek Pyrak;K03200;po³udniowo-zachodni;dolnoœl¹skie;Bielawa;58-260;Artyku³y biurowe;Urz¹dzenia;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;143,952;3;0,2;14,3952
2544;PL-2022-088441;nieokreœlony;17.03.2022;19.03.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Emil Zakrzewski;K03201;pó³nocny;warmiñsko-mazurskie;Banie Mazurskie;19-520;Meble;Rega³y;Bush Westfield Collection Bookcases, Dark Cherry Finish;173,94;3;0;13,9152
2548;PL-2022-087420;œredni;23.07.2022;23.07.2022;kolejowy;paleta;korporacja;Iwona Gosto³ek;K00060;po³udniowy;ma³opolskie;Kêty;32-650;Artyku³y biurowe;Sztuka;Newell 346;2,304;1;0,2;0,2592
2552;PL-2022-086084;niski;27.11.2022;29.11.2022;standardowy;opakowanie;korporacja;Aleksandra Biñkowska;K01237;pó³nocny;warmiñsko-mazurskie;Bartoszyce;11-200;Meble;Umeblowanie;3M Polarizing Task Lamp with Clamp Arm, Light Gray;821,88;6;0;213,6888
2557;PL-2022-089163;krytyczny;15.05.2022;17.05.2022;standardowy;ma³e pude³ko;korporacja;Jan Boruch;K02297;wschodni;lubelskie;Goraj;23-450;Meble;Umeblowanie;Contemporary Wood/Metal Frame;51,712;8;0,6;-32,32
2558;PL-2022-089163;wysoki;15.05.2022;17.05.2022;standardowy;ma³e pude³ko;korporacja;Jerzy Macewicz;K02293;po³udniowo-zachodni;opolskie;Ozimek;46-040;Artyku³y biurowe;Urz¹dzenia;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;6,992;2;0,2;0,5244
2559;PL-2022-089163;niski;15.05.2022;16.05.2022;standardowy;ma³e pude³ko;korporacja;Marek Hlek;K02294;po³udniowy;ma³opolskie;Koszyce;32-130;Meble;Rega³y;O'Sullivan Living Dimensions 3-Shelf Bookcases;1406,86;7;0;140,686
2560;PL-2022-089560;nieokreœlony;29.10.2022;30.10.2022;standardowy;ma³e pude³ko;biuro;Kazimierz Korzonek;K00883;po³udniowo-zachodni;dolnoœl¹skie;Walim;58-320;Artyku³y biurowe;Etykiety;Self-Adhesive Removable Labels;15,75;5;0;7,56
2561;PL-2022-086026;wysoki;23.05.2022;24.05.2022;standardowy;ma³e pude³ko;biuro;Miros³aw Echaust;K00451;pó³nocno-zachodni;wielkopolskie;Krzykosy;62-650;Artyku³y biurowe;Magazynowanie;Fellowes Super Stor/Drawer Files;323,1;2;0;61,389
2562;PL-2022-090397;krytyczny;15.04.2022;16.04.2022;standardowy;ma³e pude³ko;biuro;Damian Buda;K02162;pó³nocno-zachodni;wielkopolskie;Damas³awek;62-110;Artyku³y biurowe;Etykiety;Avery 474;9,216;4;0,2;3,3408
2563;PL-2022-090397;niski;15.04.2022;15.04.2022;ekspresowy;ma³e pude³ko;biuro;Zygfryd Nowak;K02156;pó³nocny;kujawsko-pomorskie;Dêbowa £¹ka;87-207;Artyku³y biurowe;Papier;Xerox 227;10,368;2;0,2;3,6288
2564;PL-2022-087227;œredni;14.07.2022;19.07.2022;standardowy;ma³e pude³ko;osoba fizyczna;Piotr Kiziuk;K01126;po³udniowy;œl¹skie;Wilamowice;43-330;Technologia;Akcesoria;KeyTronic KT800P2 - Keyboard - Black;15,02;1;0;2,7036
2565;PL-2022-087227;wysoki;14.07.2022;19.07.2022;standardowy;worek;osoba fizyczna;Claudia Szameto;K01126;po³udniowy;œl¹skie;Wilamowice;43-330;Artyku³y biurowe;Magazynowanie;Tenex Personal Self-Stacking Standard File Box, Black/Gray;33,82;2;0;9,1314
2569;PL-2022-090511;wysoki;12.07.2022;14.07.2022;kolejowy;wielkie pud³o;biuro;Patrycja Bielecki;K03366;po³udniowy;ma³opolskie;Lipnica Wielka;33-323;Artyku³y biurowe;Magazynowanie;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;478,08;8;0;133,8624
2570;PL-2022-090511;wysoki;12.07.2022;16.07.2022;standardowy;ma³e pude³ko;biuro;Jakub Bieliñski;K03366;po³udniowy;ma³opolskie;Lipnica Wielka;33-323;Technologia;Telefony;AT&T 1080 Corded phone;164,388;2;0,4;-35,6174
2572;PL-2022-089558;nieokreœlony;22.09.2022;24.09.2022;standardowy;du¿e pude³ko;osoba fizyczna;Stanis³aw Pieñkowski;K00883;po³udniowo-zachodni;dolnoœl¹skie;Walim;58-320;Artyku³y biurowe;Sztuka;Crayola Anti Dust Chalk, 12/Pack;2,912;2;0,2;0,91
2574;PL-2022-090969;œredni;02.07.2022;03.07.2022;standardowy;ma³e pude³ko;biuro;Andrzej Grzywacz;K02329;pó³nocno-zachodni;zachodniopomorskie;£obez;73-150;Meble;Umeblowanie;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;526,45;5;0;31,587
