Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
2684;PL-2021-087515;wysoki;07.05.2021;09.05.2021;kolejowy;paleta;osoba fizyczna;Jadwiga Adamów;K02949;pó³nocno-zachodni;lubuskie;Przytoczna;66-340;Technologia;Telefony;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;164,99;1;0;49,497
2685;PL-2021-014693;niski;11.01.2021;13.01.2021;kolejowy;paleta;korporacja;Grzegorz Surówka;K00894;po³udniowy;œl¹skie;Ruda Œl¹ska;41-710;Artyku³y biurowe;Segregatory;Satellite Sectional Post Binders;312,552;9;0,2;101,5794
2686;PL-2021-087515;nieokreœlony;07.05.2021;09.05.2021;standardowy;ma³e pude³ko;osoba fizyczna;Zbigniew Michalski;K02949;pó³nocno-zachodni;lubuskie;Przytoczna;66-340;Artyku³y biurowe;Koperty;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;95,952;3;0,2;29,985
2687;PL-2021-086673;krytyczny;02.05.2021;03.05.2021;standardowy;ma³e pude³ko;korporacja;Robert Zarzycki;K01592;centralny;mazowieckie;¯uromin;09-300;Artyku³y biurowe;Segregatory;Pressboard Data Binders by Wilson Jones;3,204;2;0,7;-2,4564
2688;PL-2021-086673;œredni;02.05.2021;04.05.2021;standardowy;ma³e pude³ko;korporacja;Anna Sadowska;K01592;centralny;mazowieckie;¯uromin;09-300;Artyku³y biurowe;Segregatory;Ibico Presentation Index for Binding Systems;3,98;5;0,8;-6,567
2689;PL-2020-087091;niski;02.01.2021;02.01.2021;standardowy;ma³e pude³ko;korporacja;Wojciech Saniuk;K01410;po³udniowo-zachodni;opolskie;Nysa;48-304;Artyku³y biurowe;Papier;"Adams ""While You Were Out"" Message Pads";15,7;5;0;7,065
2690;PL-2020-087091;niski;02.01.2021;04.01.2021;standardowy;ma³e pude³ko;korporacja;Monika Sopiñski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Artyku³y biurowe;Sztuka;BIC Brite Liner Grip Highlighters;5,248;4;0,2;1,64
2692;PL-2021-087997;krytyczny;22.10.2021;23.10.2021;standardowy;opakowanie;biuro;Andrzej P³aza;K01606;wschodni;podkarpackie;Korczyna;38-420;Artyku³y biurowe;Papier;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;15,48;3;0,2;5,6115
2693;PL-2021-087997;nieokreœlony;22.10.2021;24.10.2021;standardowy;ma³e pude³ko;biuro;Tomasz Cerazy;K01606;wschodni;podkarpackie;Korczyna;38-420;Technologia;Telefony;AT&T 17929 Lendline Telephone;108,576;3;0,2;8,1432
2698;PL-2021-087039;wysoki;22.12.2021;24.12.2021;standardowy;worek;biuro;Marek Olech;K02514;wschodni;lubelskie;£opiennik Górny;22-351;Technologia;Maszyny;Cisco TelePresence System EX90 Videoconferencing Unit;22638,48;6;0,5;-1811,0784
2700;PL-2021-089719;nieokreœlony;24.09.2021;25.09.2021;standardowy;ma³e pude³ko;korporacja;Miros³aw Waracka;K03148;wschodni;lubelskie;Uœcimów;21-109;Artyku³y biurowe;Sztuka;Avery Fluorescent Highlighter Four-Color Set;8,016;3;0,2;1,002
2701;PL-2021-089719;niski;24.09.2021;26.09.2021;kolejowy;wielkie pud³o;korporacja;Agnieszka M¹drawska;K03148;wschodni;lubelskie;Uœcimów;21-109;Meble;Umeblowanie;"Executive Impressions 13"" Clairmont Wall Clock";30,768;2;0,2;8,0766
2712;PL-2021-086916;œredni;07.03.2021;09.03.2021;standardowy;ma³e pude³ko;biuro;Anna Send³ak;K01182;wschodni;lubelskie;Bia³opole;22-135;Meble;Umeblowanie;Nu-Dell Leatherette Frames;45,888;4;0,2;9,1776
2713;PL-2021-086916;krytyczny;07.03.2021;09.03.2021;standardowy;ma³e pude³ko;biuro;Anna Send³ak;K01182;wschodni;lubelskie;Bia³opole;22-135;Artyku³y biurowe;Sztuka;Sanford Liquid Accent Highlighters;60,12;9;0;22,2444
2714;PL-2021-086916;krytyczny;07.03.2021;08.03.2021;standardowy;ma³e pude³ko;biuro;Anna Send³ak;K01182;wschodni;lubelskie;Bia³opole;22-135;Technologia;Telefony;AT&T CL2909;302,376;3;0,2;37,797
2727;PL-2021-091039;wysoki;18.03.2021;20.03.2021;standardowy;ma³e pude³ko;ma³a firma;Krzysztof Hara;K00807;wschodni;œwiêtokrzyskie;Sadowie;27-580;Meble;Sto³y;Bevis Rectangular Conference Tables;350,352;4;0,4;-140,1408
2737;PL-2021-089031;wysoki;21.09.2021;23.09.2021;ekspresowy;ma³e pude³ko;ma³a firma;Stanis³aw Saniuk;K03188;wschodni;lubelskie;Stary Zamoœæ;22-417;Artyku³y biurowe;Papier;Adams Telephone Message Books, 5 1/4” x 11”;42,28;7;0;19,8716
2740;PL-2021-091020;nieokreœlony;26.06.2021;27.06.2021;kolejowy;paleta;biuro;Grzegorz Ruciñski;K02539;pó³nocny;warmiñsko-mazurskie;I³owo-Osada;13-240;Artyku³y biurowe;Zaopatrzenie;Compact Automatic Electric Letter Opener;477,24;4;0;9,5448
2741;PL-2021-091020;niski;26.06.2021;28.06.2021;standardowy;du¿e pude³ko;biuro;Grzegorz Ruciñski;K02539;pó³nocny;warmiñsko-mazurskie;I³owo-Osada;13-240;Technologia;Akcesoria;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;25,98;2;0;1,5588
2750;PL-2021-089296;krytyczny;01.07.2021;02.07.2021;standardowy;worek;korporacja;Micha³ Lisik;K00278;pó³nocno-zachodni;lubuskie;Górzyca;69-113;Meble;Krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;585,552;3;0,2;73,194
2751;PL-2021-089296;wysoki;01.07.2021;03.07.2021;ekspresowy;ma³e pude³ko;korporacja;Pawe³ Gabrysiak;K00279;po³udniowy;ma³opolskie;Mucharz;34-106;Artyku³y biurowe;Magazynowanie;Advantus Rolling Drawer Organizers;423,28;11;0;110,0528
2753;PL-2021-087662;krytyczny;21.12.2021;22.12.2021;standardowy;opakowanie;korporacja;Sylwia Korbus;K00024;po³udniowy;œl¹skie;Porêba;42-480;Artyku³y biurowe;Sztuka;Prang Drawing Pencil Set;5,56;2;0;2,224
2754;PL-2021-087093;nieokreœlony;28.07.2021;01.08.2021;standardowy;ma³e pude³ko;korporacja;Piotr Lewandowski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Technologia;Akcesoria;Plantronics S12 Corded Telephone Headset System;323,37;3;0;129,348
2755;PL-2021-087093;wysoki;28.07.2021;06.08.2021;standardowy;ma³e pude³ko;korporacja;Piotr Lewandowski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Technologia;Telefony;Plantronics Calisto P620-M USB Wireless Speakerphone System;783,96;5;0,2;68,5965
2773;PL-2021-086560;niski;07.09.2021;12.09.2021;ekspresowy;ma³e pude³ko;biuro;Robert Tobiasz;K00572;po³udniowo-zachodni;dolnoœl¹skie;Bardo;57-256;Meble;Umeblowanie;Staple-based wall hangings;19,104;3;0,2;5,7312
2797;PL-2021-090425;wysoki;01.10.2021;03.10.2021;standardowy;ma³e pude³ko;osoba fizyczna;Pawe³ Chrobak;K01536;po³udniowo-zachodni;dolnoœl¹skie;Z³oty Stok;57-250;Meble;Rega³y;O'Sullivan Living Dimensions 2-Shelf Bookcases;308,499;3;0,15;-18,147
2798;PL-2021-090425;krytyczny;01.10.2021;02.10.2021;standardowy;worek;osoba fizyczna;Pawe³ Chrobak;K01536;po³udniowo-zachodni;dolnoœl¹skie;Z³oty Stok;57-250;Artyku³y biurowe;Sztuka;Eldon Spacemaker Box, Quick-Snap Lid, Clear;13,36;4;0;4,1416
2808;PL-2021-088963;niski;07.07.2021;08.07.2021;standardowy;ma³e pude³ko;biuro;Ryszard Jezierski;K02724;pó³nocno-zachodni;lubuskie;¯ary;68-200;Artyku³y biurowe;Papier;Xerox 228;12,96;2;0;6,2208
2809;PL-2021-088963;œredni;07.07.2021;09.07.2021;standardowy;worek;biuro;Ryszard Jezierski;K02724;pó³nocno-zachodni;lubuskie;¯ary;68-200;Meble;Rega³y;Sauder Forest Hills Library, Woodland Oak Finish;704,9;5;0;56,392
2810;PL-2021-089114;krytyczny;18.01.2021;19.01.2021;standardowy;ma³e pude³ko;ma³a firma;Damian Tyczka;K01281;po³udniowo-zachodni;dolnoœl¹skie;Je¿ów Sudecki;58-521;Meble;Krzes³a;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;561,568;2;0,2;28,0784
2814;PL-2021-086479;œredni;11.04.2021;11.04.2021;standardowy;ma³e pude³ko;ma³a firma;Mariola Smoliñska;K03030;po³udniowy;œl¹skie;Gaszowice;44-293;Technologia;Akcesoria;Logitech diNovo Edge Keyboard;999,96;4;0;229,9908
2815;PL-2021-086479;niski;11.04.2021;12.04.2021;standardowy;ma³e pude³ko;ma³a firma;Mariola Smoliñska;K03030;po³udniowy;œl¹skie;Gaszowice;44-293;Meble;Sto³y;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;653,55;3;0;111,1035
2822;PL-2021-090396;niski;22.09.2021;23.09.2021;standardowy;du¿e pude³ko;biuro;Arkadiusz Karolik;K02160;po³udniowy;œl¹skie;Wis³a;43-460;Technologia;Telefony;Adtran 1202752G1;302,376;3;0,2;22,6782
2831;PL-2021-091083;niski;02.12.2021;03.12.2021;standardowy;worek;korporacja;Tomasz Okupski;K01690;pó³nocno-zachodni;lubuskie;Bytom Odrzañski;67-115;Artyku³y biurowe;Papier;Xerox 1942;78,304;2;0,2;29,364
2836;PL-2020-087957;wysoki;01.01.2021;18.01.2021;kolejowy;paleta;osoba fizyczna;Jan Grudziñski;K00637;pó³nocno-zachodni;wielkopolskie;Ko³o;62-600;Artyku³y biurowe;Urz¹dzenia;Belkin 6 Outlet Metallic Surge Strip;10,89;1;0;2,8314
2837;PL-2020-087957;niski;01.01.2021;12.01.2021;standardowy;ma³e pude³ko;osoba fizyczna;Jan Grudziñski;K00637;pó³nocno-zachodni;wielkopolskie;Ko³o;62-600;Artyku³y biurowe;Papier;Xerox 201;19,44;3;0;9,3312
2838;PL-2020-087957;niski;01.01.2021;29.01.2021;standardowy;ma³e pude³ko;osoba fizyczna;Jan Grudziñski;K00637;pó³nocno-zachodni;wielkopolskie;Ko³o;62-600;Artyku³y biurowe;Segregatory;Ibico Plastic Spiral Binding Combs;121,6;5;0,2;39,52
2839;PL-2021-086287;œredni;01.11.2021;05.11.2021;standardowy;worek;korporacja;Andrzej Pêkalski;K03331;wschodni;lubelskie;W¹wolnica;08-504;Technologia;Maszyny;Cisco CP-7937G Unified IP Conference Station Phone;695,7;2;0,5;-27,828
2840;PL-2021-086287;krytyczny;01.11.2021;01.11.2021;standardowy;ma³e pude³ko;korporacja;Andrzej Pêkalski;K03331;wschodni;lubelskie;W¹wolnica;08-504;Artyku³y biurowe;Magazynowanie;Iceberg Mobile Mega Data/Printer Cart ;120,33;1;0;31,2858
2841;PL-2021-089120;niski;27.02.2021;02.03.2021;standardowy;worek;korporacja;Daniel Zahorenko;K01168;centralny;mazowieckie;Latowicz;05-334;Meble;Krzes³a;Global Commerce Series High-Back Swivel/Tilt Chairs;1139,92;4;0;284,98
2848;PL-2021-090637;wysoki;24.12.2021;25.12.2021;standardowy;opakowanie;korporacja;Wies³aw Nadstawny;K01890;wschodni;œwiêtokrzyskie;Daleszyce;26-021;Meble;Umeblowanie;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;56,28;6;0;15,7584
2849;PL-2021-090637;wysoki;24.12.2021;25.12.2021;ekspresowy;worek;korporacja;Wies³aw Nadstawny;K01890;wschodni;œwiêtokrzyskie;Daleszyce;26-021;Artyku³y biurowe;Segregatory;GBC DocuBind TL300 Electric Binding System;2690,97;3;0;1264,7559
2852;PL-2021-089673;wysoki;09.09.2021;10.09.2021;standardowy;worek;korporacja;Leszek Kondrat;K02122;centralny;³ódzkie;Dalików;99-205;Artyku³y biurowe;Papier;"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page";28,16;4;0;13,2352
2853;PL-2021-089673;nieokreœlony;09.09.2021;10.09.2021;ekspresowy;œrednie pude³ko;korporacja;Leszek Kondrat;K02122;centralny;³ódzkie;Dalików;99-205;Meble;Umeblowanie;GE 4 Foot Flourescent Tube, 40 Watt;14,98;1;0;6,8908
2854;PL-2021-086968;nieokreœlony;06.05.2021;08.05.2021;ekspresowy;œrednie pude³ko;osoba fizyczna;Ryszard Patkowski;K01574;wschodni;podkarpackie;Krosno;38-400;Meble;Umeblowanie;Master Caster Door Stop, Brown;20,32;4;0;6,9088
2855;PL-2021-086968;niski;06.05.2021;07.05.2021;kolejowy;wielkie pud³o;osoba fizyczna;Ryszard Patkowski;K01574;wschodni;podkarpackie;Krosno;38-400;Artyku³y biurowe;Magazynowanie;Neat Ideas Personal Hanging Folder Files, Black;40,29;3;0;10,4754
2859;PL-2021-091103;wysoki;11.01.2021;11.01.2021;standardowy;ma³e pude³ko;biuro;S³awomir Jamka;K02148;pó³nocny;kujawsko-pomorskie;Zbiczno;87-305;Technologia;Akcesoria;Kingston Digital DataTraveler 32GB USB 2.0;67,8;4;0;4,068
2877;PL-2021-091125;krytyczny;10.08.2021;15.08.2021;ekspresowy;opakowanie;korporacja;Kazimierz Ratajczyk;K02390;centralny;³ódzkie;Wróblew;95-035;Meble;Krzes³a;Global Ergonomic Managers Chair;1013,488;7;0,2;76,0116
2889;PL-2021-091129;œredni;08.10.2021;09.10.2021;standardowy;œrednie pude³ko;osoba fizyczna;Ma³gorzata Sierpiñska;K00524;pó³nocny;pomorskie;Kaliska;83-260;Artyku³y biurowe;Papier;Xerox 213;32,4;5;0;15,552
2890;PL-2021-091129;krytyczny;08.10.2021;10.10.2021;kolejowy;paleta;osoba fizyczna;Ma³gorzata Sierpiñska;K00524;pó³nocny;pomorskie;Kaliska;83-260;Artyku³y biurowe;Papier;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;23,85;5;0;10,7325
2891;PL-2021-091129;œredni;08.10.2021;08.10.2021;standardowy;œrednie pude³ko;osoba fizyczna;Ma³gorzata Sierpiñska;K00524;pó³nocny;pomorskie;Kaliska;83-260;Meble;Krzes³a;Global Stack Chair without Arms, Black;51,96;2;0;12,99
2914;PL-2021-091146;wysoki;02.03.2021;02.03.2021;standardowy;ma³e pude³ko;biuro;Zdzis³awa Rados;K00605;pó³nocny;kujawsko-pomorskie;Lniano;86-141;Artyku³y biurowe;Segregatory;Ibico Standard Transparent Covers;39,552;3;0,2;14,3376
2916;PL-2021-091156;wysoki;19.09.2021;21.09.2021;kolejowy;paleta;biuro;Ma³gorzata Tyras;K00558;centralny;³ódzkie;Galewice;98-405;Artyku³y biurowe;Segregatory;GBC Standard Plastic Binding Systems' Combs;12,56;2;0;5,652
2918;PL-2021-090366;krytyczny;10.12.2021;12.12.2021;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Plichta;K00732;pó³nocno-zachodni;wielkopolskie;Œlesin;62-561;Artyku³y biurowe;Sztuka;"Eberhard Faber 3 1/2"" Golf Pencils";5,952;1;0,2;0,372
2919;PL-2021-090366;œredni;10.12.2021;10.12.2021;standardowy;opakowanie;osoba fizyczna;Tadeusz Biernat;K00729;pó³nocny;kujawsko-pomorskie;Topólka;87-875;Artyku³y biurowe;£¹czniki;Advantus Map Pennant Flags and Round Head Tacks;15,8;5;0,2;2,37
2920;PL-2021-088508;niski;07.06.2021;08.06.2021;standardowy;opakowanie;ma³a firma;Miros³aw Gruchot;K00688;centralny;mazowieckie;Krzynow³oga Ma³a;06-316;Meble;Umeblowanie;Nu-Dell Float Frame 11 x 14 1/2;14,368;2;0,2;3,9512
2927;PL-2021-088096;œredni;14.03.2021;18.03.2021;standardowy;ma³e pude³ko;korporacja;Andrzej Brzozowski;K01562;pó³nocny;warmiñsko-mazurskie;Wilczêta;14-405;Meble;Umeblowanie;Eldon 200 Class Desk Accessories, Smoke;18,84;3;0;7,9128
2928;PL-2021-088096;niski;14.03.2021;21.03.2021;standardowy;ma³e pude³ko;korporacja;Andrzej Brzozowski;K01562;pó³nocny;warmiñsko-mazurskie;Wilczêta;14-405;Artyku³y biurowe;Sztuka;Newell 346;8,64;3;0;2,5056
2931;PL-2021-091162;œredni;24.10.2021;26.10.2021;ekspresowy;worek;ma³a firma;Izabela Krajnik;K00629;centralny;³ódzkie;Opoczno;26-300;Artyku³y biurowe;Segregatory;"ACCOHIDE 3-Ring Binder, Blue, 1""";6,608;2;0,2;2,2302
2942;PL-2021-089238;nieokreœlony;26.05.2021;27.05.2021;standardowy;worek;korporacja;Micha³ Wiœniewski;K00204;wschodni;lubelskie;Lublin;20-864;Meble;Krzes³a;Lifetime Advantage Folding Chairs, 4/Carton;1526,56;7;0;427,4368
2958;PL-2021-091126;œredni;27.10.2021;03.11.2021;standardowy;ma³e pude³ko;korporacja;Kazimierz Ratajczyk;K02390;centralny;³ódzkie;Wróblew;95-035;Artyku³y biurowe;Segregatory;DXL Angle-View Binders with Locking Rings by Samsill;2,313;1;0,7;-1,9275
2959;PL-2021-091126;krytyczny;27.10.2021;31.10.2021;kolejowy;wielkie pud³o;korporacja;Kazimierz Ratajczyk;K02390;centralny;³ódzkie;Wróblew;95-035;Artyku³y biurowe;Segregatory;Avery Hole Reinforcements;19,936;4;0,2;7,2268
2968;PL-2021-091189;niski;04.08.2021;05.08.2021;ekspresowy;ma³e pude³ko;korporacja;Artur Kotowski;K02103;po³udniowo-zachodni;opolskie;Zawadzkie;47-120;Artyku³y biurowe;Magazynowanie;Staple magnet;30,016;4;0,2;3,0016
2974;PL-2021-090893;niski;12.03.2021;14.03.2021;standardowy;opakowanie;biuro;Olga Roszak;K02118;pó³nocno-zachodni;lubuskie;Kargowa;66-120;Artyku³y biurowe;Segregatory;Peel & Stick Add-On Corner Pockets;10,8;5;0;5,184
2975;PL-2021-090893;nieokreœlony;12.03.2021;14.03.2021;ekspresowy;worek;biuro;Olga Roszak;K02118;pó³nocno-zachodni;lubuskie;Kargowa;66-120;Meble;Sto³y;Chromcraft Round Conference Tables;244,006;2;0,3;-31,3722
2977;PL-2021-014884;nieokreœlony;29.09.2021;01.10.2021;standardowy;ma³e pude³ko;korporacja;Maciej £opucki;K02303;centralny;mazowieckie;Warszawa;00-124;Meble;Krzes³a;Safco Chair Connectors, 6/Carton;188,552;7;0,3;-2,6936
2980;PL-2021-089882;œredni;20.07.2021;20.07.2021;kolejowy;wielkie pud³o;ma³a firma;Lech Puzdrowski;K03083;po³udniowo-zachodni;dolnoœl¹skie;D³ugo³êka;55-095;Artyku³y biurowe;Papier;Xerox 1997;20,736;4;0,2;7,2576
2981;PL-2021-089882;nieokreœlony;20.07.2021;22.07.2021;standardowy;ma³e pude³ko;ma³a firma;Lech Puzdrowski;K03083;po³udniowo-zachodni;dolnoœl¹skie;D³ugo³êka;55-095;Meble;Umeblowanie;DataProducts Ampli Magnifier Task Lamp, Black,;43,296;2;0,2;4,3296
2983;PL-2021-087369;niski;07.03.2021;08.03.2021;standardowy;worek;korporacja;Pawe³ Giedo;K00083;centralny;mazowieckie;B³êdów;05-620;Artyku³y biurowe;Segregatory;Self-Adhesive Ring Binder Labels;11,264;4;0,2;3,8016
2984;PL-2021-087369;wysoki;07.03.2021;08.03.2021;standardowy;worek;korporacja;Pawe³ Giedo;K00083;centralny;mazowieckie;B³êdów;05-620;Artyku³y biurowe;Magazynowanie;File Shuttle I and Handi-File;53,424;3;0,2;4,6746
3001;PL-2021-088805;krytyczny;01.04.2021;03.04.2021;standardowy;ma³e pude³ko;korporacja;Krzysztof Ciu³a;K02006;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Urz¹dzenia;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;44,416;2;0,2;3,8864
3015;PL-2021-090199;wysoki;27.12.2021;28.12.2021;kolejowy;wielkie pud³o;biuro;Bartosz Bukowski;K00008;wschodni;podkarpackie;Wadowice Górne;39-308;Artyku³y biurowe;Papier;Xerox 225;20,736;4;0,2;7,2576
3016;PL-2021-090199;nieokreœlony;27.12.2021;29.12.2021;kolejowy;wielkie pud³o;biuro;Oliwia Skórka;K00009;pó³nocno-zachodni;zachodniopomorskie;Drawsko Pomorskie;78-500;Meble;Sto³y;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;344,22;2;0,4;-103,266
3018;PL-2021-089500;œredni;17.12.2021;18.12.2021;ekspresowy;ma³e pude³ko;osoba fizyczna;Anita Patro;K02825;wschodni;lubelskie;Wojcieszków;21-411;Meble;Umeblowanie;Flat Face Poster Frame;22,608;3;0,6;-10,1736
3020;PL-2021-089049;wysoki;28.11.2021;05.12.2021;kolejowy;paleta;ma³a firma;El¿bieta Wolañska;K02977;wschodni;podkarpackie;Kolbuszowa;36-100;Artyku³y biurowe;£¹czniki;Alliance Rubber Bands;5,04;3;0;0,2016
3021;PL-2021-087399;krytyczny;12.01.2021;15.01.2021;standardowy;ma³e pude³ko;biuro;Artur Wolski;K02911;po³udniowo-zachodni;opolskie;Prudnik;48-200;Artyku³y biurowe;Papier;Xerox 1988;92,94;3;0;41,823
3022;PL-2021-087399;wysoki;12.01.2021;14.01.2021;standardowy;ma³e pude³ko;biuro;Artur Wolski;K02911;po³udniowo-zachodni;opolskie;Prudnik;48-200;Meble;Umeblowanie;"Executive Impressions 14"" Contract Wall Clock";66,69;3;0;22,0077
3023;PL-2021-087399;wysoki;12.01.2021;13.01.2021;standardowy;ma³e pude³ko;biuro;Artur Wolski;K02911;po³udniowo-zachodni;opolskie;Prudnik;48-200;Artyku³y biurowe;Segregatory;Deluxe Heavy-Duty Vinyl Round Ring Binder;91,68;5;0,2;28,65
3024;PL-2021-087399;œredni;12.01.2021;13.01.2021;standardowy;worek;biuro;Artur Wolski;K02911;po³udniowo-zachodni;opolskie;Prudnik;48-200;Meble;Rega³y;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;327,7328;2;0,32;-14,4588
3031;PL-2021-090073;œredni;08.12.2021;10.12.2021;standardowy;opakowanie;korporacja;Waldemar Lemiesz;K01053;centralny;mazowieckie;Jakubów;05-306;Meble;Rega³y;O'Sullivan 2-Shelf Heavy-Duty Bookcases;194,32;4;0;31,0912
3033;PL-2021-090497;niski;01.11.2021;03.11.2021;standardowy;ma³e pude³ko;osoba fizyczna;Maria Bodziewska;K00919;centralny;mazowieckie;Grójec;05-600;Meble;Krzes³a;Novimex Fabric Task Chair;195,136;4;0,2;-12,196
3040;PL-2021-086147;œredni;20.11.2021;25.11.2021;standardowy;ma³e pude³ko;korporacja;Jan KaŸmierczak;K01404;po³udniowy;œl¹skie;£aziska Górne;43-170;Meble;Sto³y;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;171,288;3;0,2;-6,4233
3048;PL-2021-090207;œredni;17.03.2021;17.03.2021;standardowy;du¿e pude³ko;ma³a firma;Piotr Oziemb³o;K00983;centralny;³ódzkie;Widawa;98-170;Artyku³y biurowe;Segregatory;DXL Angle-View Binders with Locking Rings by Samsill;43,176;7;0,2;13,4925
3049;PL-2021-090207;wysoki;17.03.2021;18.03.2021;standardowy;ma³e pude³ko;ma³a firma;Piotr Oziemb³o;K00983;centralny;³ódzkie;Widawa;98-170;Meble;Sto³y;Bevis 44 x 96 Conference Tables;411,8;2;0;70,006
3054;PL-2021-091222;wysoki;05.02.2021;12.02.2021;standardowy;opakowanie;korporacja;Barbara Kochañska;K01823;po³udniowy;œl¹skie;Gliwice;44-164;Technologia;Telefony;Nortel Meridian M5316 Digital phone;517,9;2;0;134,654
3055;PL-2021-090412;œredni;17.04.2021;21.04.2021;standardowy;worek;osoba fizyczna;Pawe³ Wilewski;K02369;pó³nocny;pomorskie;Lêbork;84-300;Artyku³y biurowe;Segregatory;Storex Flexible Poly Binders with Double Pockets;5,28;2;0;2,4288
3056;PL-2021-090412;œredni;17.04.2021;17.04.2021;kolejowy;wielkie pud³o;osoba fizyczna;Pawe³ Wilewski;K02369;pó³nocny;pomorskie;Lêbork;84-300;Technologia;Kopiarki;Canon Imageclass D680 Copier / Fax;2799,96;5;0,2;874,9875
3057;PL-2021-090505;krytyczny;30.07.2021;01.08.2021;kolejowy;paleta;korporacja;Artur Krzemieñ;K03366;po³udniowy;ma³opolskie;Lipnica Wielka;33-323;Artyku³y biurowe;Koperty;Ampad #10 Peel & Seel Holiday Envelopes;8,96;2;0;4,3008
3060;PL-2021-091225;krytyczny;28.02.2021;01.03.2021;standardowy;worek;biuro;Ma³gorzata Kulik;K02218;pó³nocny;pomorskie;Tr¹bki Wielkie;83-034;Meble;Sto³y;Anderson Hickey Conga Table Tops & Accessories;24,368;2;0,2;-3,3506
3061;PL-2021-086759;niski;07.02.2021;08.02.2021;standardowy;ma³e pude³ko;osoba fizyczna;Marta Michalska;K02418;wschodni;œwiêtokrzyskie;Dzia³oszyce;28-440;Technologia;Akcesoria;Plantronics Audio 478 Stereo USB Headset;119,976;3;0,2;22,4955
3062;PL-2021-090181;œredni;09.06.2021;13.06.2021;ekspresowy;worek;osoba fizyczna;Maria Tchoryk;K01755;wschodni;podkarpackie;Le¿ajsk;37-300;Artyku³y biurowe;Papier;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;26,88;8;0,2;9,744
3063;PL-2021-089977;niski;23.09.2021;25.09.2021;standardowy;du¿e pude³ko;ma³a firma;Krzysztof Krawczak;K02224;wschodni;œwiêtokrzyskie;Ma³ogoszcz;28-366;Technologia;Telefony;Apple EarPods with Remote and Mic;83,97;3;0;23,5116
3087;PL-2021-090181;niski;09.06.2021;09.06.2021;standardowy;ma³e pude³ko;osoba fizyczna;Maria Tchoryk;K01755;wschodni;podkarpackie;Le¿ajsk;37-300;Meble;Umeblowanie;Stacking Trays by OIC;3,984;2;0,6;-2,6892
3088;PL-2021-088705;œredni;26.02.2021;27.02.2021;standardowy;ma³e pude³ko;korporacja;Henryk Bieñkowski;K02714;wschodni;œwiêtokrzyskie;O¿arów;27-530;Artyku³y biurowe;Urz¹dzenia;Belkin F9S820V06 8 Outlet Surge;12,992;2;0,8;-32,48
3089;PL-2021-088496;wysoki;09.08.2021;10.08.2021;standardowy;ma³e pude³ko;korporacja;Wojciech Stadejek;K01546;po³udniowy;ma³opolskie;Maków Podhalañski;34-220;Meble;Umeblowanie;Advantus Panel Wall Certificate Holder - 8.5x11;61;5;0;25,62
3090;PL-2021-088496;niski;09.08.2021;12.08.2021;standardowy;ma³e pude³ko;korporacja;Wojciech Stadejek;K01546;po³udniowy;ma³opolskie;Maków Podhalañski;34-220;Technologia;Telefony;Vtech CS6719;671,93;7;0;188,1404
