Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
2644;PL-2019-089093;niski;11.10.2019;13.10.2019;standardowy;ma³e pude³ko;korporacja;Andrzej Tobiasz;K00191;centralny;mazowieckie;Otwock;05-402;Technologia;Telefony;Motorola L804;36,792;1;0,2;4,1391
2645;PL-2019-089093;wysoki;11.10.2019;11.10.2019;standardowy;ma³e pude³ko;korporacja;Tadeusz So³onyna;K00191;centralny;mazowieckie;Otwock;05-402;Meble;Umeblowanie;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;18,624;8;0,2;6,2856
2646;PL-2019-089093;niski;11.10.2019;12.10.2019;standardowy;ma³e pude³ko;korporacja;Dorota Doliñski;K00191;centralny;mazowieckie;Otwock;05-402;Meble;Umeblowanie;"Executive Impressions 13"" Clairmont Wall Clock";57,69;3;0;23,6529
2647;PL-2019-088727;œredni;26.04.2019;26.04.2019;ekspresowy;worek;osoba fizyczna;Katarzyna Skowroñska;K01391;centralny;mazowieckie;Z¹bki;05-091;Artyku³y biurowe;Segregatory;GBC Laser Imprintable Binding System Covers, Desert Sand;42,81;3;0;20,1207
2655;PL-2019-088390;niski;20.09.2019;20.09.2019;standardowy;opakowanie;biuro;Sylwia £ukasik;K01015;po³udniowy;ma³opolskie;Alwernia;32-566;Meble;Rega³y;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;1292,94;3;0;77,5764
2660;PL-2019-087259;wysoki;31.08.2019;07.09.2019;kolejowy;paleta;korporacja;Wioleta Byzdra;K00972;pó³nocno-zachodni;zachodniopomorskie;Stargard Szczeciñski;73-102;Meble;Krzes³a;SAFCO Arco Folding Chair;883,84;4;0,2;99,432
2661;PL-2019-087259;niski;31.08.2019;31.08.2019;standardowy;du¿e pude³ko;korporacja;Jakub Kamiñski;K00972;pó³nocno-zachodni;zachodniopomorskie;Stargard Szczeciñski;73-102;Technologia;Telefony;Google Nexus 5;1979,89;11;0;494,9725
2663;PL-2019-090513;krytyczny;09.01.2019;12.01.2019;standardowy;ma³e pude³ko;osoba fizyczna;Grzegorz Szuba;K01367;po³udniowy;œl¹skie;Bêdzin;42-506;Artyku³y biurowe;Segregatory;Acco 3-Hole Punch;8,76;2;0;4,2048
2676;PL-2019-086956;krytyczny;21.02.2019;22.02.2019;standardowy;worek;korporacja;Jacek Romanowska;K01827;wschodni;podlaskie;Nowinka;16-140;Artyku³y biurowe;Sztuka;Pencil and Crayon Sharpener;8,76;5;0,2;0,7665
2678;PL-2019-086956;krytyczny;21.02.2019;22.02.2019;standardowy;ma³e pude³ko;korporacja;Marek Diakun;K01828;wschodni;œwiêtokrzyskie;Æmielów;27-440;Artyku³y biurowe;Segregatory;"Wilson Jones 1"" Hanging DublLock Ring Binders";11,088;7;0,7;-8,1312
2679;PL-2019-090001;krytyczny;17.05.2019;18.05.2019;standardowy;ma³e pude³ko;korporacja;Grzegorz Cieœlik;K01989;wschodni;podlaskie;Narewka;17-220;Artyku³y biurowe;Segregatory;"Avery Trapezoid Extra Heavy Duty 4"" Binders";25,164;2;0,7;-16,776
2680;PL-2019-090001;niski;17.05.2019;20.05.2019;standardowy;ma³e pude³ko;korporacja;Danuta Ko³odziej;K01989;wschodni;podlaskie;Narewka;17-220;Artyku³y biurowe;Segregatory;Avery Durable Binders;14,4;5;0;7,056
2694;PL-2019-090888;œredni;08.11.2019;09.11.2019;standardowy;ma³e pude³ko;biuro;Ma³gorzata Januszewski;K01986;pó³nocny;pomorskie;Koœcierzyna;83-400;Meble;Umeblowanie;"Contract Clock, 14"", Brown";109,9;5;0;37,366
2695;PL-2019-090888;œredni;08.11.2019;10.11.2019;ekspresowy;œrednie pude³ko;biuro;Marlena Tum³owska;K01986;pó³nocny;pomorskie;Koœcierzyna;83-400;Meble;Umeblowanie;"Executive Impressions 13"" Clairmont Wall Clock";15,384;1;0,2;4,0383
2697;PL-2019-087243;nieokreœlony;11.01.2019;12.01.2019;standardowy;ma³e pude³ko;biuro;Krzysztof Turowski;K01749;centralny;mazowieckie;Zielonka;05-220;Technologia;Maszyny;Hewlett-Packard Deskjet 6540 Color Inkjet Printer;821,3;4;0,5;-16,426
2703;PL-2019-086267;niski;02.02.2019;04.02.2019;standardowy;opakowanie;biuro;Mariusz Krajczyñski;K00256;centralny;mazowieckie;Przytyk;26-650;Meble;Umeblowanie;"Dana Fluorescent Magnifying Lamp, White, 36""";122,352;3;0,2;15,294
2715;PL-2019-089880;nieokreœlony;26.12.2019;27.12.2019;standardowy;ma³e pude³ko;ma³a firma;Bo¿ena Przybylska;K03084;pó³nocny;pomorskie;Jastarnia;84-140;Artyku³y biurowe;Sztuka;Prang Drawing Pencil Set;13,9;5;0;5,56
2716;PL-2019-089880;wysoki;26.12.2019;27.12.2019;standardowy;ma³e pude³ko;ma³a firma;Bo¿ena Przybylska;K03084;pó³nocny;pomorskie;Jastarnia;84-140;Technologia;Telefony;Plantronics Voyager Pro HD - Bluetooth Headset;129,98;2;0;62,3904
2717;PL-2019-091025;wysoki;14.08.2019;16.08.2019;standardowy;opakowanie;osoba fizyczna;Jacek Brzozowski;K01743;pó³nocny;warmiñsko-mazurskie;Mi³akowo;14-310;Technologia;Akcesoria;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71,98;2;0;15,1158
2718;PL-2019-086075;wysoki;02.08.2019;04.08.2019;standardowy;œrednie pude³ko;korporacja;Maciej Ba³dyga;K01237;pó³nocny;warmiñsko-mazurskie;Bartoszyce;11-200;Technologia;Telefony;AT&T EL51110 DECT;377,97;3;0;109,6113
2719;PL-2019-086075;nieokreœlony;02.08.2019;04.08.2019;kolejowy;paleta;korporacja;Waldemar Czyszek;K01238;pó³nocno-zachodni;wielkopolskie;Krobia;63-840;Artyku³y biurowe;Magazynowanie;Fellowes Mobile File Cart, Black;124,36;2;0;33,5772
2720;PL-2019-091030;wysoki;27.09.2019;29.09.2019;kolejowy;wielkie pud³o;ma³a firma;Stanis³awa Michalska;K02833;wschodni;podkarpackie;Cieszanów;37-611;Meble;Umeblowanie;12-1/2 Diameter Round Wall Clock;23,976;3;0,6;-14,3856
2721;PL-2019-091030;nieokreœlony;27.09.2019;28.09.2019;standardowy;ma³e pude³ko;ma³a firma;Stanis³awa Michalska;K02833;wschodni;podkarpackie;Cieszanów;37-611;Artyku³y biurowe;£¹czniki;OIC Bulk Pack Metal Binder Clips;8,376;3;0,2;2,7222
2726;PL-2019-089942;krytyczny;04.10.2019;05.10.2019;standardowy;du¿e pude³ko;korporacja;Anita Jasiñska;K01777;po³udniowy;œl¹skie;Ha¿lach;43-419;Technologia;Telefony;Jabra Supreme Plus Driver Edition Headset;359,97;5;0,4;-71,994
2728;PL-2019-086883;wysoki;13.02.2019;15.02.2019;kolejowy;paleta;osoba fizyczna;Piotr Skopowski;K02489;po³udniowy;ma³opolskie;Skawina;32-050;Artyku³y biurowe;Segregatory;Angle-D Ring Binders;1,641;1;0,7;-1,3128
2729;PL-2019-091041;nieokreœlony;26.02.2019;28.02.2019;ekspresowy;ma³e pude³ko;korporacja;Sabina Bednarz;K01649;pó³nocno-zachodni;wielkopolskie;KaŸmierz;64-530;Technologia;Telefony;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;629,958;7;0,4;94,4937
2730;PL-2019-088568;niski;27.02.2019;01.03.2019;standardowy;du¿e pude³ko;korporacja;Waldemar Trzem¿alski;K00851;centralny;³ódzkie;Ch¹œno;99-413;Artyku³y biurowe;Sztuka;Newell 311;6,63;3;0;1,7901
2739;PL-2019-087015;nieokreœlony;17.09.2019;20.09.2019;standardowy;ma³e pude³ko;ma³a firma;Joanna Lipik;K01123;wschodni;œwiêtokrzyskie;Sandomierz;27-600;Technologia;Telefony;Innergie mMini Combo Duo USB Travel Charging Kit;89,98;2;0;43,1904
2745;PL-2019-091049;œredni;30.06.2019;05.07.2019;standardowy;œrednie pude³ko;biuro;Miros³aw Nowosza;K02801;pó³nocny;pomorskie;Tczew;83-110;Technologia;Telefony;netTALK DUO VoIP Telephone Service;125,976;3;0,2;47,241
2746;PL-2019-090786;wysoki;19.01.2019;21.01.2019;standardowy;opakowanie;korporacja;Tomasz Kelm;K01719;centralny;mazowieckie;P³oniawy-Bramura;06-210;Technologia;Akcesoria;Logitech G700s Rechargeable Gaming Mouse;79,992;1;0,2;21,9978
2752;PL-2019-087535;nieokreœlony;09.06.2019;11.06.2019;standardowy;ma³e pude³ko;ma³a firma;Kazimierz Hnatkowski;K03397;centralny;mazowieckie;Wyœmierzyce;26-811;Meble;Krzes³a;Hon Olson Stacker Stools;225,296;2;0,2;22,5296
2756;PL-2019-090114;œredni;03.03.2019;04.03.2019;standardowy;ma³e pude³ko;korporacja;Henryk Kuca;K01279;po³udniowo-zachodni;dolnoœl¹skie;Trzebnica;55-100;Artyku³y biurowe;Urz¹dzenia;Hoover Upright Vacuum With Dirt Cup;1447,65;5;0;419,8185
2758;PL-2019-014756;œredni;02.09.2019;02.09.2019;standardowy;opakowanie;korporacja;Robert Janek;K03075;po³udniowy;ma³opolskie;Kraków;31-432;Technologia;Akcesoria;Razer Kraken PRO Over Ear PC and Music Headset;239,97;3;0;71,991
2760;PL-2019-087651;nieokreœlony;30.01.2019;31.01.2019;standardowy;ma³e pude³ko;korporacja;Sylwia Korbus;K00024;po³udniowy;œl¹skie;Porêba;42-480;Artyku³y biurowe;Magazynowanie;Iceberg Mobile Mega Data/Printer Cart ;481,32;4;0;125,1432
2761;PL-2019-087651;wysoki;30.01.2019;01.02.2019;standardowy;worek;korporacja;Sylwia Korbus;K00024;po³udniowy;œl¹skie;Porêba;42-480;Artyku³y biurowe;Papier;"Wirebound Service Call Books, 5 1/2"" x 4""";48,4;5;0;23,232
2762;PL-2019-091053;nieokreœlony;26.06.2019;27.06.2019;standardowy;ma³e pude³ko;korporacja;Czes³aw Kubowicz;K00721;pó³nocno-zachodni;wielkopolskie;Osiek Ma³y;62-613;Technologia;Akcesoria;Maxell 4.7GB DVD-R 5/Pack;0,99;1;0;0,4356
2763;PL-2019-091053;œredni;26.06.2019;28.06.2019;ekspresowy;worek;korporacja;Czes³aw Kubowicz;K00721;pó³nocno-zachodni;wielkopolskie;Osiek Ma³y;62-613;Artyku³y biurowe;Segregatory;Canvas Sectional Post Binders;101,84;5;0,2;36,917
2765;PL-2019-089211;wysoki;28.09.2019;29.09.2019;standardowy;ma³e pude³ko;biuro;Andrzej Leœniewicz;K01767;pó³nocno-zachodni;lubuskie;Lubniewice;69-210;Artyku³y biurowe;Segregatory;Wilson Jones Century Plastic Molded Ring Binders;31,155;5;0,7;-23,8855
2766;PL-2019-090353;œredni;29.07.2019;30.07.2019;standardowy;ma³e pude³ko;korporacja;Kazimierz £ojek;K00483;centralny;³ódzkie;Galewice;98-405;Artyku³y biurowe;Magazynowanie;Plastic Stacking Crates & Casters;8,928;2;0,2;0,6696
2768;PL-2019-089279;nieokreœlony;30.10.2019;01.11.2019;standardowy;ma³e pude³ko;korporacja;Mateusz Porêba;K02254;wschodni;lubelskie;Podedwórze;21-222;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1924,16;8;0,2;312,676
2770;PL-2019-089279;nieokreœlony;30.10.2019;30.10.2019;standardowy;ma³e pude³ko;korporacja;Mateusz Porêba;K02254;wschodni;lubelskie;Podedwórze;21-222;Technologia;Akcesoria;Kingston Digital DataTraveler 16GB USB 2.0;50,12;7;0,2;-0,6265
2771;PL-2019-091057;niski;06.10.2019;11.10.2019;standardowy;opakowanie;osoba fizyczna;Marta Kaczmarek;K00321;centralny;³ódzkie;¯ytno;97-532;Technologia;Akcesoria;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;47,976;3;0,2;1,7991
2775;PL-2019-090432;niski;02.10.2019;03.10.2019;standardowy;ma³e pude³ko;korporacja;Marcin Waszkiewicz;K00193;po³udniowy;ma³opolskie;Krzeszowice;32-065;Artyku³y biurowe;Papier;Xerox 222;10,368;2;0,2;3,6288
2776;PL-2019-090432;krytyczny;02.10.2019;03.10.2019;standardowy;worek;korporacja;Anna Szymañska;K00194;wschodni;lubelskie;Terespol;21-550;Artyku³y biurowe;Magazynowanie;"Belkin 19"" Vented Equipment Shelf, Black";154,44;3;0;1,5444
2780;PL-2019-014785;œredni;11.10.2019;11.10.2019;standardowy;ma³e pude³ko;osoba fizyczna;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Technologia;Akcesoria;Maxell 4.7GB DVD+R 5/Pack;2,376;3;0,2;0,7425
2783;PL-2019-087005;niski;21.08.2019;28.08.2019;standardowy;ma³e pude³ko;osoba fizyczna;Teresa Kwiatkowska;K01303;centralny;mazowieckie;Huszlew;08-206;Technologia;Telefony;Digium D40 VoIP phone;257,98;2;0;74,8142
2785;PL-2019-091060;wysoki;20.09.2019;22.09.2019;standardowy;ma³e pude³ko;korporacja;Marek Kowalów;K02030;pó³nocny;kujawsko-pomorskie;Cekcyn;89-511;Technologia;Telefony;Mediabridge Sport Armband iPhone 5s;23,976;4;0,4;-15,5844
2791;PL-2019-014785;krytyczny;11.10.2019;12.10.2019;standardowy;opakowanie;osoba fizyczna;Piotr Caban;K02491;po³udniowy;ma³opolskie;Kraków;31-102;Artyku³y biurowe;Urz¹dzenia;Fellowes Basic Home/Office Series Surge Protectors;25,96;2;0;7,5284
2793;PL-2019-089257;wysoki;14.07.2019;19.07.2019;standardowy;ma³e pude³ko;ma³a firma;Tomasz Antochowski;K00823;centralny;mazowieckie;Halinów;05-074;Artyku³y biurowe;Papier;Xerox 224;6,48;1;0;3,1104
2795;PL-2019-089257;wysoki;14.07.2019;21.07.2019;kolejowy;wielkie pud³o;ma³a firma;Urszula Stanis³awska;K00824;pó³nocno-zachodni;lubuskie;Szlichtyngowa;67-407;Technologia;Telefony;AT&T 1080 Corded phone;438,368;4;0,2;38,3572
2796;PL-2019-090270;nieokreœlony;26.01.2019;26.01.2019;standardowy;œrednie pude³ko;korporacja;Stanis³aw Pilc;K00830;centralny;mazowieckie;StaroŸreby;09-440;Artyku³y biurowe;Segregatory;Recycled Pressboard Report Cover with Reinforced Top Hinge;18,088;7;0,2;6,5569
2800;PL-2019-091062;wysoki;20.03.2019;22.03.2019;standardowy;ma³e pude³ko;korporacja;Piotr Hebda;K00485;pó³nocno-zachodni;lubuskie;Zielona Góra;65-850;Artyku³y biurowe;Segregatory;Binding Machine Supplies;145,85;5;0;70,008
2801;PL-2019-090641;nieokreœlony;18.12.2019;19.12.2019;standardowy;worek;korporacja;W³odzimierz Sacharczuk;K01038;pó³nocny;pomorskie;Trzebielino;77-235;Technologia;Telefony;Panasonic KX-TG9471B;783,96;5;0,2;78,396
2811;PL-2019-089523;niski;22.04.2019;24.04.2019;standardowy;ma³e pude³ko;biuro;Kazimiera Chojnicka;K00151;wschodni;podkarpackie;Radymno;37-550;Artyku³y biurowe;Papier;Xerox 191;179,82;9;0;84,5154
2817;PL-2019-089402;krytyczny;26.08.2019;26.08.2019;kolejowy;wielkie pud³o;biuro;Krzysztof Michno;K00961;po³udniowo-zachodni;opolskie;G³ubczyce;48-100;Meble;Krzes³a;Global Value Steno Chair, Gray;60,74;1;0;15,185
2819;PL-2019-090322;wysoki;25.05.2019;27.05.2019;standardowy;worek;biuro;Wioleta Dzwolak;K02450;po³udniowy;œl¹skie;Imielin;41-407;Artyku³y biurowe;Magazynowanie;Adjustable Depth Letter/Legal Cart;1088,76;6;0;315,7404
2820;PL-2019-086520;niski;14.07.2019;15.07.2019;standardowy;ma³e pude³ko;korporacja;Anna Nowak;K00120;po³udniowy;ma³opolskie;Krzeszowice;32-065;Artyku³y biurowe;Segregatory;Computer Printout Index Tabs;6,72;5;0,2;2,352
2821;PL-2019-086520;niski;14.07.2019;16.07.2019;ekspresowy;ma³e pude³ko;korporacja;Anna Nowak;K00120;po³udniowy;ma³opolskie;Krzeszowice;32-065;Meble;Sto³y;Bevis 36 x 72 Conference Tables;298,776;3;0,2;7,4694
2825;PL-2019-089319;wysoki;04.02.2019;05.02.2019;standardowy;du¿e pude³ko;korporacja;Anna Ulan;K00397;po³udniowy;œl¹skie;Krzepice;42-160;Artyku³y biurowe;Papier;Xerox 1954;33,792;8;0,2;10,56
2829;PL-2019-088075;niski;22.10.2019;23.10.2019;standardowy;ma³e pude³ko;osoba fizyczna;Ewa Waœkowska;K00056;centralny;mazowieckie;Radzymin;05-250;Artyku³y biurowe;Papier;Embossed Ink Jet Note Cards;108,336;6;0,2;37,9176
2830;PL-2019-088075;wysoki;22.10.2019;23.10.2019;standardowy;worek;osoba fizyczna;Ewa Waœkowska;K00056;centralny;mazowieckie;Radzymin;05-250;Artyku³y biurowe;Magazynowanie;Eldon Fold 'N Roll Cart System;55,92;5;0,2;6,291
2846;PL-2019-086003;krytyczny;18.04.2019;19.04.2019;kolejowy;paleta;korporacja;Kamila Wiatr;K02139;centralny;mazowieckie;Wierzbno;07-111;Artyku³y biurowe;Sztuka;Stanley Bostitch Contemporary Electric Pencil Sharpeners;50,94;3;0;14,2632
2865;PL-2019-091110;nieokreœlony;01.10.2019;08.10.2019;standardowy;ma³e pude³ko;biuro;Marek Kukie;K02430;pó³nocny;kujawsko-pomorskie;Brodnica;87-300;Artyku³y biurowe;Urz¹dzenia;Staple holder;83,79;7;0;22,6233
2894;PL-2019-091131;niski;26.11.2019;27.11.2019;kolejowy;wielkie pud³o;korporacja;Janusz Najderek;K00357;pó³nocno-zachodni;wielkopolskie;Godziesze Wielkie;62-872;Artyku³y biurowe;Papier;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);26,4;5;0;11,88
2898;PL-2019-085940;nieokreœlony;12.04.2019;15.04.2019;standardowy;œrednie pude³ko;osoba fizyczna;Bernard Kowalski;K01185;pó³nocno-zachodni;lubuskie;I³owa;68-120;Technologia;Kopiarki;Hewlett Packard 310 Color Digital Copier;959,968;4;0,2;119,996
2910;PL-2019-089503;krytyczny;12.01.2019;17.01.2019;kolejowy;paleta;korporacja;Tomasz Tamborski;K02346;po³udniowy;ma³opolskie;Tokarnia;32-436;Artyku³y biurowe;£¹czniki;Rubber Band Ball;11,22;3;0;0,2244
2923;PL-2019-089344;wysoki;02.09.2019;04.09.2019;standardowy;opakowanie;korporacja;Rafa³ Kaleta;K00719;centralny;mazowieckie;Lipowiec Koœcielny;06-545;Artyku³y biurowe;Segregatory;GBC Instant Report Kit;3,882;3;0,8;-5,823
2925;PL-2019-089344;œredni;02.09.2019;04.09.2019;standardowy;ma³e pude³ko;korporacja;Rafa³ Kaleta;K00719;centralny;mazowieckie;Lipowiec Koœcielny;06-545;Artyku³y biurowe;Urz¹dzenia;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;19,9;1;0;8,955
2930;PL-2019-086432;nieokreœlony;02.07.2019;04.07.2019;kolejowy;paleta;korporacja;Jan Herman;K03119;po³udniowy;œl¹skie;Tarnowskie Góry;42-600;Meble;Umeblowanie;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;19,76;4;0;8,2992
2933;PL-2019-088267;wysoki;06.03.2019;10.03.2019;standardowy;ma³e pude³ko;korporacja;Krystyna Rogo¿a;K02358;pó³nocny;pomorskie;Sopot;81-747;Meble;Krzes³a;Global Ergonomic Managers Chair;144,784;1;0,2;10,8588
2940;PL-2019-089686;niski;01.11.2019;08.11.2019;standardowy;worek;biuro;Violetta Stolarska;K01347;centralny;mazowieckie;Gozdowo;09-213;Artyku³y biurowe;Segregatory;GBC Standard Therm-A-Bind Covers;59,808;3;0,2;19,4376
2943;PL-2019-086409;wysoki;22.05.2019;22.05.2019;ekspresowy;ma³e pude³ko;ma³a firma;Pawe³ Chyt;K01108;centralny;mazowieckie;Ró¿an;06-230;Meble;Krzes³a;Global High-Back Leather Tilter, Burgundy;368,97;3;0;40,5867
2944;PL-2019-086409;œredni;22.05.2019;25.05.2019;standardowy;worek;ma³a firma;Pawe³ Chyt;K01108;centralny;mazowieckie;Ró¿an;06-230;Artyku³y biurowe;Magazynowanie;File Shuttle II and Handi-File, Black;305,01;9;0;76,2525
2945;PL-2019-086409;nieokreœlony;22.05.2019;23.05.2019;ekspresowy;ma³e pude³ko;ma³a firma;Pawe³ Chyt;K01108;centralny;mazowieckie;Ró¿an;06-230;Meble;Umeblowanie;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";18,7;1;0;7,106
2947;PL-2019-091167;œredni;28.12.2019;28.12.2019;standardowy;opakowanie;biuro;Tadeusz Szopik;K02587;po³udniowy;ma³opolskie;Nowe Brzesko;32-120;Meble;Umeblowanie;Eldon 400 Class Desk Accessories, Black Carbon;26,25;3;0;11,025
2948;PL-2019-091174;krytyczny;16.11.2019;17.11.2019;standardowy;ma³e pude³ko;ma³a firma;Jolanta Gi³ka;K00539;pó³nocny;kujawsko-pomorskie;£asin;86-320;Artyku³y biurowe;Segregatory;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;64,96;14;0,2;22,736
2949;PL-2019-091174;œredni;16.11.2019;18.11.2019;standardowy;opakowanie;ma³a firma;Ewa Korczak;K00540;po³udniowy;œl¹skie;Jejkowice;44-200;Artyku³y biurowe;Koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";43,7;5;0;20,539
2953;PL-2019-091180;krytyczny;30.06.2019;30.06.2019;kolejowy;wielkie pud³o;biuro;£ukasz Rachubiñski;K02987;centralny;³ódzkie;Tuszyn;98-330;Meble;Umeblowanie;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";113,568;2;0,2;-5,6784
2954;PL-2019-091180;krytyczny;30.06.2019;30.06.2019;standardowy;ma³e pude³ko;biuro;£ukasz Rachubiñski;K02987;centralny;³ódzkie;Tuszyn;98-330;Technologia;Telefony;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;7,92;2;0,2;0,693
2961;PL-2019-088556;krytyczny;13.08.2019;15.08.2019;kolejowy;wielkie pud³o;korporacja;Krzysztof Chmielecki;K02072;centralny;³ódzkie;Konstantynów £ódzki;95-050;Artyku³y biurowe;Papier;Strathmore Photo Mount Cards;20,34;3;0;9,3564
2962;PL-2019-088556;œredni;13.08.2019;15.08.2019;standardowy;opakowanie;korporacja;Krzysztof Chmielecki;K02072;centralny;³ódzkie;Konstantynów £ódzki;95-050;Artyku³y biurowe;Etykiety;Avery 478;39,28;8;0;19,2472
2963;PL-2019-088556;nieokreœlony;13.08.2019;15.08.2019;ekspresowy;ma³e pude³ko;korporacja;Krzysztof Chmielecki;K02072;centralny;³ódzkie;Konstantynów £ódzki;95-050;Meble;Krzes³a;Global Deluxe Stacking Chair, Gray;81,568;2;0,2;9,1764
2964;PL-2019-088157;niski;02.09.2019;05.09.2019;ekspresowy;ma³e pude³ko;biuro;Czes³awa Borgul;K02908;po³udniowy;œl¹skie;Przyrów;42-248;Meble;Krzes³a;Global Value Steno Chair, Gray;97,184;2;0,2;6,074
2965;PL-2019-088157;krytyczny;02.09.2019;04.09.2019;standardowy;worek;biuro;Czes³awa Borgul;K02908;po³udniowy;œl¹skie;Przyrów;42-248;Artyku³y biurowe;Segregatory;Prestige Round Ring Binders;24,32;5;0,2;8,208
2966;PL-2019-089595;niski;28.01.2019;30.01.2019;standardowy;ma³e pude³ko;osoba fizyczna;Zygmunt Ko³acki;K01361;centralny;mazowieckie;Baboszewo;09-130;Meble;Umeblowanie;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;18,96;2;0;7,584
2967;PL-2019-089595;nieokreœlony;28.01.2019;29.01.2019;standardowy;opakowanie;osoba fizyczna;Kamil Olszewski;K01360;centralny;mazowieckie;Siennica;05-190;Meble;Umeblowanie;DAX Wood Document Frame;32,952;6;0,6;-19,7712
2978;PL-2019-087146;wysoki;31.01.2019;03.02.2019;standardowy;ma³e pude³ko;korporacja;Cezary Franaszczuk;K02062;po³udniowy;œl¹skie;Kobiór;43-210;Artyku³y biurowe;Magazynowanie;X-Rack File for Hanging Folders;22,58;2;0;5,8708
2979;PL-2019-087146;nieokreœlony;31.01.2019;02.02.2019;kolejowy;wielkie pud³o;korporacja;Maciej Starnawski;K02061;wschodni;lubelskie;Michów;21-140;Meble;Krzes³a;Global Highback Leather Tilter in Burgundy;545,94;6;0;87,3504
2982;PL-2019-090899;nieokreœlony;31.01.2019;02.02.2019;standardowy;ma³e pude³ko;osoba fizyczna;Marek Mudryk;K01875;centralny;mazowieckie;Legionowo;05-120;Meble;Krzes³a;Safco Chair Connectors, 6/Carton;123,136;4;0,2;13,8528
2985;PL-2019-088522;niski;09.07.2019;10.07.2019;ekspresowy;worek;korporacja;Andrzej Jakubowski;K00003;pó³nocno-zachodni;wielkopolskie;Strza³kowo;62-420;Meble;Sto³y;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";275,49;1;0,5;-170,8038
2987;PL-2019-087383;niski;07.10.2019;08.10.2019;standardowy;ma³e pude³ko;korporacja;Marcin Kutkowski;K02603;pó³nocny;pomorskie;Kêpice;77-230;Artyku³y biurowe;Papier;"Wirebound Service Call Books, 5 1/2"" x 4""";19,36;2;0;9,2928
2988;PL-2019-087383;niski;07.10.2019;08.10.2019;kolejowy;paleta;korporacja;Katarzyna Skowroñska;K02604;pó³nocny;warmiñsko-mazurskie;Barciany;11-410;Artyku³y biurowe;Magazynowanie;Fellowes Strictly Business Drawer File, Letter/Legal Size;1267,65;9;0;152,118
2989;PL-2019-086010;niski;12.04.2019;13.04.2019;standardowy;œrednie pude³ko;biuro;Krzysztof Motyliñski;K00451;pó³nocno-zachodni;wielkopolskie;Krzykosy;62-650;Technologia;Akcesoria;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;12,99;1;0;0,7794
2993;PL-2019-091200;wysoki;14.01.2019;15.01.2019;standardowy;ma³e pude³ko;korporacja;Janusz Bartczak;K00750;wschodni;podkarpackie;Domaradz;36-230;Artyku³y biurowe;Urz¹dzenia;Kensington 6 Outlet Guardian Standard Surge Protector;61,44;3;0;16,5888
2996;PL-2019-090593;wysoki;20.05.2019;22.05.2019;ekspresowy;ma³e pude³ko;korporacja;£ukasz Kowalski;K00266;pó³nocno-zachodni;zachodniopomorskie;Szczecin;71-344;Artyku³y biurowe;Magazynowanie;Eldon Fold 'N Roll Cart System;55,92;5;0,2;6,291
3008;PL-2019-089706;niski;14.07.2019;16.07.2019;ekspresowy;du¿e pude³ko;biuro;Jerzy Kopaszewski;K01636;pó³nocno-zachodni;zachodniopomorskie;Police;72-010;Artyku³y biurowe;Segregatory;Avery Premier Heavy-Duty Binder with Round Locking Rings;34,272;3;0,2;11,1384
